photo.code,str.code,site,origin,nursery,frag.date,date,month,year,gira,area.cm2,num.frag,mort.,mort.parc,perd,blanq,notas,digitador
PA210920,139,Playa Blanca,NA,arana pequena,NA,NA,10,2023,24-oct,12.532,13,0,2,0,11,Corales totalmente blanqueados,Jorge
PA211051,136,Playa Blanca,NA,arana pequena,NA,NA,10,2023,oct-23,277.383,16,0,0,0,16,todos blanqueados,Angela
PA210834,252,Playa Blanca,NA,arana pequena,NA,NA,10,2023,oct-23,682.06,24,0,1,0,22,,Angela
PA210928,375,Playa Blanca,NA,arana pequena,NA,NA,10,2023,24-oct,528.177,15,0,0,0,15,NA,Emma
PA211022,258,Playa Blanca,NA,arana pequena,NA,NA,10,2023,oct-23,131.568,8,1,0,3,8,,Angela
PA210869,261,Playa Blanca,NA,arana pequena,NA,NA,10,2023,oct-23,662.58,15,3,2,5,12,muy poca visibilidad,Angela
PA210942,385,Playa Blanca,NA,arana pequena,NA,NA,10,2023,23-oct,362.903,19,2,10,4,17,,Mack
PA211024,265,Playa Blanca,NA,arana pequena,NA,NA,10,2023,oct-23,121.958,8,1,0,4,8,,Angela
PA210951,379,Playa Blanca,NA,arana pequena,NA,NA,10,2023,24-oct,498.929,18,0,1,0,19,Uno de los fragmentos de corales blanqueados parece estar debajo del pez en la foto.,Emma
PA210954,150,Playa Blanca,NA,arana pequena,NA,NA,10,2023,24-oct,1034.611,15,0,1,1,14,En la parte superior de la foto: presencia de peces sobre el coral + el coral recortado en la foto.,Emma
PA210960,133,Playa Blanca,NA,arana pequena,NA,NA,10,2023,23-oct,832.933,22,0,0,0,22,,Saul
PA210960,133,Playa Blanca,NA,arana pequena,NA,NA,10,2023,23-oct,832.933,22,0,0,0,22,,SaÃºl
PA210930,279,Playa Blanca,NA,arana pequena,NA,NA,10,2023,oct-23,282.162,15,0,0,0,15,poca visibilidad,Angela
PA211028,355,Playa Blanca,NA,arana pequena,NA,NA,10,2023,oct-23,503.279,24,0,1,1,20,Totalmente blanqueado,Angela
PA210978,378,Playa Blanca,NA,arana pequena,NA,NA,10,2023,24-oct,1283.707,25,0,0,0,23,NA,Emma
PA210987,381,Playa Blanca,NA,arana pequena,NA,NA,10,2023,23-oct,354.549,17,0,3,0,17,totalmente blanqueado,Mack
PA210996,383,Playa Blanca,NA,arana pequena,NA,NA,10,2023,23-oct,280.08,16,0,8,0,16,totalmente blanqueado,Mack
PA210893,357,Playa Blanca,NA,arana pequena,NA,NA,10,2023,oct-23,447.1,11,0,1,0,11,Totalmente blanqueado,Angela
PA211056,361,Playa Blanca,NA,arana pequena,NA,NA,10,2023,oct-23,664.978,21,0,2,0,21,Totalmente blanqueado,Angela
PA211002,380,Playa Blanca,NA,arana pequena,NA,NA,10,2023,24-oct,500.459,21,0,0,0,21,NA,Emma
PA211006,382,Playa Blanca,NA,arana pequena,NA,NA,10,2023,23-oct,318.679,16,0,6,0,16,totalmente blanqueado,Mack
PA211045,362,Playa Blanca,NA,arana pequena,NA,NA,10,2023,oct-23,473.193,17,0,0,0,17,Totalmente blanqueado,Angela
PA210926,394,Playa Blanca,NA,arana pequena,NA,NA,10,2023,24-oct,857.849,21,0,0,0,16,El coral que sale cortado en la imagen lo medi en la foto PA210948. Todos estÃ¡n medio blanqueados,Priscilla
PA210999,395,Playa Blanca,NA,arana pequena,NA,NA,10,2023,24-oct,818.793,18,0,0,0,18,,Priscilla
PA211031,70,Playa Blanca,NA,arana pequena,NA,NA,10,2023,24-oct,749.781,24,0,5,0,24,Todos los fragmentos blanqueados,Daniela
PA211037,384,Playa Blanca,NA,arana pequena,NA,NA,10,2023,23-oct,450.33,27,0,10,1,27,totalmente blanqueado,Mack
PA210972,396,Playa Blanca,NA,arana pequena,NA,NA,10,2023,24-oct,604.567,13,0,1,1,11,todos estÃ¡n medio blanqueados,Priscilla
PA210933,397,Playa Blanca,NA,arana pequena,NA,NA,10,2023,oct-23,595.809,18,0,1,2,18,,Angela
DSCN 2206,385,Playa Blanca,NA,arana pequena,NA,NA,11,2023,23-nov,261.184,19,3,15,2,1,,Mack
DSCN2110,74,Playa Blanca,NA,arana pequena,NA,NA,11,2023,24-nov,620.708,15,0,5,1,15,Todos los fragmentos blanqueados,Daniela
DSCN2118,82,Playa Blanca,NA,arana pequena,NA,NA,11,2023,23-nov,116.392,6,13,6,1,6,MayorÃ­a muerto,Amanda
DSCN2120,147,Playa Blanca,NA,arana pequena,NA,NA,11,2023,23-nov,430.444,16,2,15,3,16,Totalmente blanqueado,Amanda
DSCN2123,115,Playa Blanca,NA,arana pequena,NA,NA,11,2023,23-nov,213.202,12,7,11,1,12,Totalmente blanqueado,Amanda
DSCN2125,59,Playa Blanca,NA,arana pequena,NA,NA,11,2023,23-nov,328.797,13,3,12,1,13,Totalmente blanqueado,Amanda
DSCN2127,155,Playa Blanca,NA,arana pequena,NA,NA,11,2023,23-nov,259.225,11,10,8,2,11,Totalmente blanqueado,Amanda
DSCN2129,99,Playa Blanca,NA,arana pequena,NA,NA,11,2023,23-nov,409.734,15,6,11,2,15,Totalmente blanqueado,Amanda
DSCN2132,146,Playa Blanca,NA,arana pequena,NA,NA,11,2023,23-nov,603.932,21,4,17,3,21,Totalmente blanqueado,Amanda
DSCN2134,62,Playa Blanca,NA,arana pequena,NA,NA,11,2023,23-nov,545.297,23,2,5,0,8,Los que tienen mort.parc tambiÃ©n estÃ¡n blanqueados,Priscilla
DSCN2137,64,Playa Blanca,NA,arana pequena,NA,NA,11,2023,23-nov,451.801,29,9,6,2,3,Los que tienen mort.parc tambiÃ©n estÃ¡n blanqueados,Priscilla
DSCN2140,143,Playa Blanca,NA,arana pequena,NA,NA,11,2023,24-nov,241.088,25,0,3,0,15,Algunos corales se recuperan un poco,Jorge
DSCN2142,73,Playa Blanca,NA,arana pequena,NA,NA,11,2023,24-nov,699.215,23,4,6,1,21,"Algas en parte de los fragmentos, la mayorÃ­a blanqueados",Daniela
DSCN2146,144,Playa Blanca,NA,arana pequena,NA,NA,11,2023,24-nov,16.719,17,0,1,0,16,Blanqueados,Jorge
DSCN2149,72,Playa Blanca,NA,arana pequena,NA,NA,11,2023,24-nov,780.978,19,1,4,3,18,"Solo 1 fragmento no se blanqueÃ³, fragmentos con algas",Daniela
DSCN2151,149,Playa Blanca,NA,arana pequena,NA,NA,11,2023,24-nov,601.75,20,7,5,0,9,NA,Emma
DSCN2153,140,Playa Blanca,NA,arana pequena,NA,NA,11,2023,24-nov,139.013,18,0,1,0,13,Algunos corales se recuperan un poco,Jorge
DSCN2155,154,Playa Blanca,NA,arana pequena,NA,NA,11,2023,24-nov,676.61,16,2,9,0,5,Muchos corales con la punta muerta (parcialmente muerta),Emma
DSCN2161,357,Playa Blanca,NA,arana pequena,NA,NA,11,2023,nov-23,289.325,11,0,2,1,11,,Angela
DSCN2168,148,Playa Blanca,NA,arana pequena,NA,NA,11,2023,24-nov,22.216,16,0,0,0,16,Blanqueados con algas,Jorge
DSCN2171,151,Playa Blanca,NA,arana pequena,NA,NA,11,2023,24-nov,903.704,16,4,4,4,8,Familia Scheinberg - las etiquetas escondÃ­an uno de los corales - interpretaciÃ³n de la zona cruzando las etiquetas 151,Emma
DSCN2177,68,Playa Blanca,NA,arana pequena,NA,NA,11,2023,24-nov,857.703,22,0,5,1,22,"Todos los fragmentos blanqueados, 5 tienen alga",Daniela
DSCN2179,58,Playa Blanca,NA,arana pequena,NA,NA,11,2023,23-nov,546.592,11,0,4,3,10,,Priscilla
DSCN2181,139,Playa Blanca,NA,arana pequena,NA,NA,11,2023,24-nov,35.663,13,0,1,0,12,Corales totalmente blanqueados,Jorge
DSCN2184,60,Playa Blanca,NA,arana pequena,NA,NA,11,2023,23-nov,418.443,19,9,9,0,9,Los que tienen mort.parc tambiÃ©n estÃ¡n blanqueados,Priscilla
DSCN2186,66,Playa Blanca,NA,arana pequena,NA,NA,11,2023,23-nov,514.519,21,3,7,4,1,Los que tienen mort.parc tambiÃ©n estÃ¡n blanqueados,Priscilla
DSCN2189,394,Playa Blanca,NA,arana pequena,NA,NA,11,2023,24-nov,470.379,20,4,7,1,11,todos estÃ¡n medio blanqueados,Priscilla
DSCN2191,375,Playa Blanca,NA,arana pequena,NA,NA,11,2023,24-nov,205.009,14,1,9,1,4,"Foto tomada en un Ã¡ngulo ligeramente izquierdo: no estÃ¡ exactamente alineada sobre la estructura, lo que puede sesgar un poco la escala en algunas medidas.",Emma
DSCN2200,378,Playa Blanca,NA,arana pequena,NA,NA,11,2023,24-nov,511.685,25,11,9,0,5,FotografÃ­a ligeramente recortada en la parte superior.,Emma
DSCN2213,379,Playa Blanca,NA,arana pequena,NA,NA,11,2023,24-nov,251.771,16,3,11,1,2,NA,Emma
DSCN2216,396,Playa Blanca,NA,arana pequena,NA,NA,11,2023,24-nov,254.591,13,3,4,0,12,,Priscilla
DSCN2221,150,Playa Blanca,NA,arana pequena,NA,NA,11,2023,24-nov,504.137,15,5,4,2,6,NA,Emma
DSCN2258,355,Playa Blanca,NA,arana pequena,NA,NA,11,2023,nov-23,352.688,12,2,1,0,12,,Angela
DSCN2263,70,Playa Blanca,NA,arana pequena,NA,NA,11,2023,24-nov,755.89,24,0,5,0,24,Todos los fragmentos blanqueados y 5 tiene algas,Daniela
DSCN2286,384,Playa Blanca,NA,arana pequena,NA,NA,11,2023,23-nov,235.099,24,4,16,4,2,,Mack
DSCN2289,381,Playa Blanca,NA,arana pequena,NA,NA,11,2023,23-nov,343.365,17,0,9,0,17,totalmente blanqueado,Mack
DSCN2302,383,Playa Blanca,NA,arana pequena,NA,NA,11,2023,23-nov,206.986,15,2,5,3,8,,Mack
DSCN2305,395,Playa Blanca,NA,arana pequena,NA,NA,11,2023,24-nov,409.992,18,6,8,0,17,,Priscilla
DSCN2308,380,Playa Blanca,NA,arana pequena,NA,NA,11,2023,24-nov,182.46,20,7,6,0,7,NA,Emma
DSCN2311,382,Playa Blanca,NA,arana pequena,NA,NA,11,2023,23-nov,242.963,15,1,6,0,8,,Mack
P1280154,74,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,667.909,19,3,0,0,0,,Daniela
P1280157,82,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P1280158,82,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,155.128,10,13,4,1,2,Gran mortalidad,Amanda
P1280160,147,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,269.511,9,10,6,2,4,Gran mortalidad,Amanda
P1280162,59,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,326.324,10,13,3,0,0,Gran mortalidad,Amanda
P1280164,115,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P1280165,115,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,102.244,7,13,4,0,1,Gran mortalidad,Amanda
P1280167,155,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P1280168,155,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,323.995,8,14,6,1,6,Gran mortalidad,Amanda
P1280170,99,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P1280171,99,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,324.915,10,10,9,2,7,Gran mortalidad,Amanda
P1280173,146,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P1280174,146,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,621.129,16,9,12,2,7,Gran mortalidad,Amanda
P1280177,62,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,598.382,23,8,2,2,0,,Priscilla
P1280188,154,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,260.38,18,3,1,2,0,-,Emma
P1280192,140,Playa Blanca,NA,arana pequena,NA,NA,1,2024,24-Jan,304.593,10,0,0,8,0,Corales recuperÃ¡ndose,Jorge
P1280194,149,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,25.92,11,9,1,8,0,-,Emma
P1280198,72,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,291.637,4,0,0,1,0,Actualmente solo tiene 4 fragmentos,Daniela
P1280201,144,Playa Blanca,NA,arana pequena,NA,NA,1,2024,24-Jan,230.267,19,0,0,0,0,,Jorge
P1280205,143,Playa Blanca,NA,arana pequena,NA,NA,1,2024,24-Jan,537.371,25,7,0,0,0,Algunos corales recuperÃ¡ndose,Jorge
P1280207,64,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,394.862,25,11,2,2,0,,Priscilla
P1280210,73,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,603.433,11,4,0,0,0,,Daniela
P1280219,58,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,92.313,17,7,1,0,0,,Priscilla
P1280224,148,Playa Blanca,NA,arana pequena,NA,NA,1,2024,24-Jan,214.743,9,0,0,0,0,Foto movida,Jorge
P1280229,151,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,505.41,12,2,0,5,0,-,Emma
P1280234,68,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,293.914,6,16,5,1,0,Solo 6 se ven con color,Daniela
P1280236,139,Playa Blanca,NA,arana pequena,NA,NA,1,2024,24-Jan,62.175,2,0,1,11,0,,Jorge
P1280240,60,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,892.158,7,4,0,4,1,,Priscilla
P1280244,66,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,307.953,16,5,2,5,0,,Priscilla
P1280247,394,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,331.068,16,8,1,0,0,,Priscilla
P1280249,375,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,329.34,19,0,3,3,0,-,Emma
P1280255,378,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,252.84,16,1,0,9,0,-,Emma
P1280257,385,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,87.236,9,6,0,5,0,,Mack
P1280259,395,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,364.438,21,1,1,7,0,hay dos medio blanqueados. Creo que pusieron nuevos fragmentos,Priscilla
P1280298,379,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,256.55,17,1,3,12,0,-,Emma
P1280310,383,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,446.045,20,5,5,1,2,,Mack
P1280315,380,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,423.97,18,1,2,7,0,-,Emma
P1280317,382,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,280.737,20,5,1,2,0,,Mack
P1280330,381,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,322.253,23,7,3,2,0,,Mack
P1280333,384,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,440.987,26,8,3,5,2,,Mack
P1280338,70,Playa Blanca,NA,arana pequena,NA,NA,1,2024,ene-24,311.657,15,9,2,0,0,Me parece que hay 15 nuevos fragmentos,Daniela
DSCN9686,70,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,10.807,13,0,0,0,0,"Foto con poca visibilidad, parece que hay 13 fragmentos con color",Daniela
DSCN9688,384,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,323.233,24,8,6,7,3,,Mack
DSCN9690,381,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,310.892,19,3,5,6,7,,Mack
DSCN9698,383,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,488.113,18,3,4,3,4,,Mack
DSCN9701,395,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,412.375,19,2,0,0,0,baja visibilidad,Priscilla
DSCN9703,380,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,332.27,14,0,1,3,0,NA,Emma
DSCN9705,382,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,236.398,15,1,3,3,3,agua turbia,Mack
DSCN9713,396,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,376.023,18,1,0,2,0,baja visibilidad,Priscilla
DSCN9715,385,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,84.111,7,4,1,6,1,,Mack
DSCN9717,378,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,264.44,15,2,0,7,0,NA,Emma
DSCN9725,375,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,233.73,14,1,1,5,0,NA,Emma
DSCN9727,394,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,523.71,13,5,0,0,0,baja visibilidad,Priscilla
DSCN9729,379,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,22.27,15,2,2,3,0,NA,Emma
DSCN9731,66,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,513.864,12,0,0,2,0,baja visibilidad,Priscilla
DSCN9735,60,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,43.876,4,2,0,4,0,baja visibilidad,Priscilla
DSCN9737,139,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,63.951,2,0,0,0,0,Agua con poca visibilidad,Jorge
DSCN9739,58,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,111.052,12,4,0,5,1,baja visibilidad,Priscilla
DSCN9741,68,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,21.549,6,16,7,1,0,"Solo 4 se ven con color, la imagen se ve muy verde",Daniela
DSCN9745,151,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,438.36,9,0,0,9,0,NA,Emma
DSCN9753,149,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,18.17,11,10,0,6,0,NA,Emma
DSCN9755,72,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,62.616,4,0,0,0,0,"Poca visibilidad, actualmente solo tiene 4 fragmentos",Daniela
DSCN9757,140,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,449.59,9,0,1,0,0,Agua con poca visibilidad,Jorge
DSCN9761,154,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,250.43,15,1,0,4,0,NA,Emma
DSCN9789,73,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,37.593,11,0,0,0,0,,Daniela
DSCN9791,143,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,687.163,17,4,4,0,0,Agua con poca visibilidad,Jorge
DSCN9793,144,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,246.601,19,0,0,0,0,Agua con poca visibilidad,Jorge
DSCN9795,64,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,471.819,22,8,0,3,0,baja visibilidad,Priscilla
DSCN9799,62,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,679.683,20,6,0,2,0,baja visibilidad,Priscilla
DSCN9801,146,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,771.511,15,6,12,5,10,Baja visibilidad,Amanda
DSCN9803,99,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,319.788,9,8,8,3,3,Baja visibilidad,Amanda
DSCN9805,155,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,479.697,8,13,5,1,7,Baja visibilidad,Amanda
DSCN9807,115,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,117.679,6,12,5,0,3,Baja visibilidad,Amanda
DSCN9809,82,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,NA,NA,NA,NA,NA,NA,Replica,Amanda
DSCN9811,155,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,NA,NA,NA,NA,NA,NA,Replica,Amanda
DSCN9813,59,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,290.169,7,13,7,1,6,Baja visibilidad,Amanda
DSCN9815,147,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,256.719,9,11,1,0,8,Baja visibilidad,Amanda
DSCN9817,82,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,118.392,8,17,8,1,4,Baja visibilidad,Amanda
DSCN9819,74,Playa Blanca,NA,arana pequena,NA,NA,2,2024,24-feb,20.978,11,0,0,0,0,"Poca visibilidad, se ven solo 11 fragmentos",Daniela
P3230120,147,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,399.24,10,9,7,2,6,Mortalidad moderada,Amanda
P3230121,147,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,NA,NA,NA,NA,NA,NA,Replica,Amanda
P3230123,59,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,306.333,8,9,7,0,3,Gran mortalidad,Amanda
P3230125,155,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,559.049,8,11,5,3,3,Gran mortalidad,Amanda
P3230126,155,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,NA,NA,NA,NA,NA,NA,Replica,Amanda
P3230128,115,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,188.492,7,13,6,3,0,Gran mortalidad,Amanda
P3230130,82,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,NA,NA,NA,NA,NA,NA,Replica,Amanda
P3230131,82,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,201.833,10,14,10,1,6,Gran mortalidad,Amanda
P3230139,99,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,430.7,10,10,9,0,0,Gran mortalidad,Amanda
P3230141,146,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,784.354,17,8,9,2,6,Mortalidad moderada,Amanda
P3230143,62,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,932.337,18,4,1,2,0,,Priscilla
P3230145,64,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,546.236,16,2,1,5,0,,Priscilla
P3230157,143,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,753.14,16,0,0,1,0,,Jorge
P3230159,144,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,266.91,18,0,0,1,0,,Jorge
P3230163,140,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,469.87,9,0,0,0,0,,Jorge
P3230173,154,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,260.03,14,1,0,1,0,NA,Emma
P3230176,149,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,24.08,1,3,0,9,0,NA,Emma
P3230193,148,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,394.57,11,0,0,0,0,,Jorge
P3230203,151,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,517.22,9,0,0,6,0,NA,Emma
P3230207,58,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,103.19,14,6,0,1,0,,Priscilla
P3230209,139,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,141.45,2,0,0,0,0,,Jorge
P3230211,60,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,88.116,5,2,1,5,0,,Priscilla
P3230214,66,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,524.794,10,0,0,2,0,,Priscilla
P3230218,394,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,610.438,14,4,0,3,0,,Priscilla
P3230220,375,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,428.91,17,1,0,2,0,NA,Emma
P3230228,378,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,431.48,16,0,0,1,0,NA,Emma
P3230237,379,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,410.95,15,3,0,1,0,NA,Emma
P3230239,385,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,85.441,4,1,2,8,0,,Mack
P3230242,396,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,601.614,16,0,0,4,0,Muchos peces que dificultan visibilidad,Priscilla
P3230248,150,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,122.269,2,5,0,7,0,NA,Emma
P3230266,383,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,462.709,18,2,10,2,3,,Mack
P3230268,395,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,482.815,17,0,1,2,0,,Priscilla
P3230271,380,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,475.9,14,1,3,1,0,NA,Emma
P3230273,382,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,290.293,15,1,6,0,3,,Mack
P3230283,381,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,377.231,19,4,10,0,2,,Mack
P3230285,384,Playa Blanca,NA,arana pequena,NA,NA,3,2024,24-mar,360.334,24,9,10,0,3,,Mack
P5040153,147,Playa Blanca,NA,arana pequena,NA,NA,4,2024,abr-24,533.799,14,4,10,0,1,Fragmentos con mortalidad parcial,Amanda
P5040154,147,Playa Blanca,NA,arana pequena,NA,NA,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P5040156,82,Playa Blanca,NA,arana pequena,NA,NA,4,2024,abr-24,313.188,9,15,4,1,3,Gran mortalidad,Amanda
P5040157,82,Playa Blanca,NA,arana pequena,NA,NA,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P5040175,154,Playa Blanca,NA,arana pequena,NA,NA,4,2024,abr-24,618.24,14,2,0,2,0,-,Emma
P5040181,149,Playa Blanca,NA,arana pequena,NA,NA,4,2024,abr-24,34.38,1,3,0,6,0,-,Emma
P5040186,115,Playa Blanca,NA,arana pequena,NA,NA,4,2024,abr-24,190.189,7,9,5,2,6,Gran mortalidad,Amanda
P5040187,115,Playa Blanca,NA,arana pequena,NA,NA,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P5040189,59,Playa Blanca,NA,arana pequena,NA,NA,4,2024,abr-24,334.852,7,14,2,2,3,Gran mortalidad,Amanda
P5040190,59,Playa Blanca,NA,arana pequena,NA,NA,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P5040192,155,Playa Blanca,NA,arana pequena,NA,NA,4,2024,abr-24,421.984,7,12,2,1,2,Gran mortalidad,Amanda
P5040193,155,Playa Blanca,NA,arana pequena,NA,NA,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P5040195,99,Playa Blanca,NA,arana pequena,NA,NA,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P5040196,99,Playa Blanca,NA,arana pequena,NA,NA,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P5040197,99,Playa Blanca,NA,arana pequena,NA,NA,4,2024,abr-24,565.754,8,8,6,0,0,Gran mortalidad,Amanda
P5040199,146,Playa Blanca,NA,arana pequena,NA,NA,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P5040200,146,Playa Blanca,NA,arana pequena,NA,NA,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P5040201,146,Playa Blanca,NA,arana pequena,NA,NA,4,2024,abr-24,969.463,19,4,6,1,4,Fragmentos de gran tamaÃ±o,Amanda
P5040202,146,Playa Blanca,NA,arana pequena,NA,NA,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P5040203,146,Playa Blanca,NA,arana pequena,NA,NA,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
