photo.code,str.code,lado,site,origin,spp,nursery,frag.date,date,month,year,gira,area.cm2,num.frag,mort.,mort.parc,perd,blanq,notas,digitador
DSCN9347,87,6,Guiri,,Pocillopora spp,arana,,21/10/2022,10,2022,oct-2022,436.352,5,0,0,0,0,,Monica
DSCN9348,87,7,Guiri,,Pocillopora spp,arana,,21/10/2022,10,2022,oct-2022,685.334,9,0,0,0,0,,Monica
DSCN9350,88,1,Guiri,,Pocillopora spp,arana,,21/10/2022,10,2022,oct-2022,329.405,5,0,0,0,0,,Monica
DSCN9351,88,2,Guiri,,Pocillopora spp,arana,,21/10/2022,10,2022,oct-2022,277.655,6,0,0,0,0,,Monica
DSCN9352,88,3,Guiri,,Pocillopora spp,arana,,21/10/2022,10,2022,oct-2022,450.408,6,0,0,0,0,,Monica
DSCN9353,88,4,Guiri,,Pocillopora spp,arana,,21/10/2022,10,2022,oct-2022,501.827,6,0,0,0,0,,Monica
DSCN9354,88,5,Guiri,,Pocillopora spp,arana,,21/10/2022,10,2022,oct-2022,377.669,6,0,0,0,0,,Monica
DSCN9355,88,6,Guiri,,Pocillopora spp,arana,,21/10/2022,10,2022,oct-2022,294.143,5,0,0,0,0,,Monica
DSCN9356,88,7,Guiri,,Pocillopora spp,arana,,21/10/2022,10,2022,oct-2022,886.04,11,0,0,0,0,,Monica
DSCN9813,169,1,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,1205.378,11,0,0,0,0,,Monica
DSCN9814,169,2,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,853.166,9,0,0,1,0,,Monica
DSCN9815,169,3,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,1119.322,11,0,0,0,0,,Monica
DSCN9816,169,4,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,1282.664,11,0,0,0,0,,Monica
DSCN9817,169,5,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,1006.654,10,0,0,0,0,,Monica
DSCN9818,169,6,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,900.155,11,0,1,0,0,Cubierto por algas,Monica
DSCN9819,169,7,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,2082.622,19,0,0,0,0,,Monica
DSCN9804,170,1,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,NA,NA,NA,NA,NA,NA,,Monica
DSCN9805,170,2,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,803.955,8,0,0,0,0,,Monica
DSCN9806,170,3,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,844.2,7,0,0,0,0,,Monica
DSCN9807,170,4,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,768.493,8,0,0,0,0,,Monica
DSCN9808,170,5,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,1049.889,8,0,0,0,0,,Monica
DSCN9810,170,6,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,1102.045,7,0,0,0,0,,Monica
DSCN9811,170,7,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,1412.055,10,0,0,0,0,,Monica
DSCN9821,171,1,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,857.908,10,0,0,0,0,,Monica
DSCN9822,171,2,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,708.751,10,0,0,0,0,,Monica
DSCN9823,171,3,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,916.714,10,0,0,0,0,,Monica
DSCN9824,171,4,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,1075.53,8,0,0,0,0,,Monica
DSCN9825,171,5,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,907.416,9,0,0,0,0,,Monica
DSCN9826,171,6,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,987.617,10,0,0,0,0,,Monica
DSCN9827,171,7,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,1772.565,13,0,0,0,0,,Monica
DSCN9829,172,1,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,815.383,9,0,0,1,0,,Monica
DSCN9830,172,2,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,1030.947,10,0,0,0,0,,Monica
DSCN9833,172,3,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,1013.89,11,0,0,0,0,,Monica
DSCN9834,172,4,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,931.674,10,0,0,0,0,,Monica
DSCN9835,172,5,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,1054.541,9,0,0,0,0,,Monica
DSCN9836,172,6,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,1140.363,11,0,0,0,0,,Monica
DSCN9837,172,7,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,1865.553,19,0,0,0,0,,Monica
DSCN9794,175,1,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,430.139,7,0,0,1,0,,Monica
DSCN9795,175,2,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,436.907,10,0,0,0,0,,Monica
DSCN9798,175,3,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,496.919,10,0,0,1,0,2 pequenos fragmentos en el suelo,Monica
DSCN9799,175,4,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,716.873,8,0,0,0,0,,Monica
DSCN9800,175,5,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,1016.296,7,0,0,0,0,,Monica
DSCN9801,175,6,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,1313.459,8,0,0,0,0,,Monica
DSCN9802,175,7,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,1667.466,10,0,0,0,0,,Monica
DSCN9772,76,1,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,524.23,5,0,0,0,0,,Monica
DSCN9773,76,2,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,425.785,5,0,1,0,0,,Monica
DSCN9774,76,3,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,707.143,4,0,0,0,0,,Monica
DSCN9775,76,4,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,574.247,6,0,0,0,0,,Monica
DSCN9776,76,5,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,338.454,7,0,0,0,0,,Monica
DSCN9777,76,6,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,654.97,5,0,0,0,0,,Monica
DSCN9778,76,7,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,764.578,5,0,0,0,0,,Monica
DSCN9783,77,1,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,382.105,5,0,0,0,0,,Monica
DSCN9784,77,2,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,574.875,7,0,0,0,0,,Monica
DSCN9785,77,3,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,595.328,6,0,0,0,0,,Monica
DSCN9786,77,4,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,355.252,4,0,0,0,0,,Monica
DSCN9787,77,5,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,448.756,4,0,0,0,0,,Monica
DSCN9788,77,6,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,183.051,3,0,0,0,0,,Monica
DSCN9789,77,7,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,746.653,9,0,0,0,0,,Monica
DSCN9750,87,1,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,328.941,4,0,0,0,0,,Monica
DSCN9751,87,2,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,506.501,5,0,0,0,0,,Monica
DSCN9752,87,3,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,434.839,5,0,0,0,0,,Monica
DSCN9755,87,4,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,287.656,4,0,0,0,0,,Monica
DSCN9756,87,5,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,485.2,6,0,0,0,0,,Monica
DSCN9757,87,6,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,363.623,4,0,0,0,0,,Monica
DSCN9758,87,7,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,813.47,7,0,0,0,0,,Monica
DSCN9761,88,1,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,403.189,5,0,0,0,0,,Monica
DSCN9763,88,2,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,285.792,6,0,0,0,0,,Monica
DSCN9764,88,3,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,411.699,6,0,0,0,0,,Monica
DSCN9765,88,4,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,572.546,6,0,0,0,0,,Monica
DSCN9766,88,5,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,548.772,5,0,0,0,0,,Monica
DSCN9767,88,6,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,291.175,5,0,0,0,0,,Monica
DSCN9769,88,7,Guiri,,Pocillopora spp,arana,,25/11/2022,11,2022,nov-2022,1270.024,10,0,0,0,0,,Monica
DSCN0662,169,1,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,NA,11,NA,NA,NA,NA,No se encuentra la foto,Monica
DSCN0663,169,2,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,1189.599,9,0,1,0,0, Cubierto por algas,Monica
DSCN0664,169,3,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,972.191,11,0,0,0,0,,Monica
DSCN0665,169,4,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,1204.313,12,0,0,0,0,,Monica
DSCN0666,169,5,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,1182.291,10,0,0,0,0,,Monica
DSCN0667,169,6,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,995.703,11,0,0,0,0,,Monica
DSCN0668,169,7,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,2320.599,19,0,0,0,0,,Monica
DSCN0673,170,1,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,NA,NA,NA,NA,NA,NA,,Monica
DSCN0675,170,2,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,1213.451,8,0,0,0,0,,Monica
DSCN0677,170,3,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,1089.338,7,0,1,0,0, Cubierto por algas,Monica
DSCN0678,170,4,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,867.31,8,0,0,0,0,,Monica
DSCN0681,170,5,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,861.651,8,0,0,0,0,,Monica
DSCN0682,170,6,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,807.357,7,0,0,0,0,,Monica
DSCN0683,170,7,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,1547.307,10,0,0,0,0,,Monica
DSCN0686,171,1,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,991.185,10,0,0,1,0,Fragmento cubierto por algas en el suelo,Monica
DSCN0691,171,2,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,1014.22,10,0,0,0,0,,Monica
DSCN0693,171,3,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,988.604,10,0,0,0,0,,Monica
DSCN0694,171,4,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,1148.208,8,0,0,0,0,,Monica
DSCN0695,171,5,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,976.516,9,0,0,0,0,,Monica
DSCN0696,171,6,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,810.406,10,0,0,0,0,,Monica
DSCN0700,171,7,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,2015.13,13,0,0,0,0,,Monica
DSCN0702,172,1,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,891.142,9,0,0,0,0,,Monica
DSCN0703,172,2,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,1083.532,10,0,0,0,0,,Monica
DSCN0704,172,3,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,1311.951,11,0,0,0,0,,Monica
DSCN0705,172,4,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,980.832,10,0,0,0,0,,Monica
DSCN0706,172,5,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,1151.427,9,0,0,0,0,,Monica
DSCN0707,172,6,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,685.178,11,0,0,0,0,,Monica
DSCN0709,172,7,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,1526.833,19,0,0,0,0,,Monica
DSCN0711,175,1,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,448.864,7,0,0,1,0,Fragmento en el suelo,Monica
DSCN0712,175,2,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,1090.755,10,0,0,0,0,,Monica
DSCN0714,175,3,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,1142.721,10,0,0,0,0,,Monica
DSCN0715,175,4,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,934.011,8,0,0,0,0,,Monica
DSCN0716,175,5,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,449.979,7,0,0,0,0,,Monica
DSCN0718,175,6,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,452.892,8,0,0,0,0,,Monica
DSCN0719,175,7,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,1375.229,10,0,0,0,0,,Monica
DSCN0722,76,1,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,538.693,5,0,0,0,0,,Monica
DSCN0723,76,2,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,636.747,5,0,0,0,0,Imagen cortada,Monica
DSCN0724,76,3,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,626.263,4,0,0,0,0,,Monica
DSCN0725,76,4,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,347.274,6,0,0,0,0,,Monica
DSCN0726,76,5,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,545.256,7,0,0,0,0,,Monica
DSCN0727,76,6,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,788.591,5,0,0,0,0,,Monica
DSCN0728,76,7,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,612.931,5,0,0,0,0,,Monica
DSCN0730,77,1,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,391.498,5,0,0,0,0,,Monica
DSCN0731,77,2,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,190.605,7,0,0,0,0,,Monica
DSCN0733,77,3,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,346.514,6,0,0,0,0,,Monica
DSCN0734,77,4,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,449.727,4,0,0,0,0,,Monica
DSCN0735,77,5,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,735.828,4,0,0,0,0,,Monica
DSCN0736,77,6,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,706.608,3,0,0,0,0,,Monica
DSCN0737,77,7,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,914.309,9,0,0,0,0,,Monica
DSCN0754,87,1,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,344.608,4,0,0,0,0,,Monica
DSCN0755,87,2,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,367.135,5,0,0,0,0,,Monica
DSCN0760,87,3,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,599.664,5,0,0,0,0,,Monica
DSCN0762,87,4,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,324.304,4,0,0,0,0,,Monica
DSCN0763,87,5,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,456.99,6,0,0,0,0,,Monica
DSCN0764,87,6,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,557.803,4,0,0,0,0,,Monica
DSCN0765,87,7,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,740.034,7,0,0,0,0,,Monica
DSCN0742,88,1,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,371.017,5,0,0,0,0,,Monica
DSCN0743,88,2,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,311.824,6,0,0,0,0,,Monica
DSCN0744,88,3,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,581.617,6,0,0,0,0,,Monica
DSCN0745,88,4,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,605.216,6,0,0,0,0,,Monica
DSCN0746,88,5,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,439.338,5,0,0,0,0,,Monica
DSCN0750,88,6,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,279.171,5,0,0,0,0,,Monica
DSCN0751,88,7,Guiri,,Pocillopora spp,arana,,17/12/2022,12,2022,dic-2022,1162.959,10,0,0,0,0,,Monica
DSCN0999,169,1,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,1117.095,11,0,0,0,3,Parte inferior estaba enterrada,Monica
DSCN1000,169,2,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,1243.093,9,2,0,0,0,,Monica
DSCN1001,169,3,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,1279.144,11,0,0,0,0,,Monica
DSCN1002,169,4,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,1149.704,12,0,0,0,0,,Monica
DSCN1003,169,5,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,1066.651,10,0,0,0,0,,Monica
DSCN1004,169,6,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,1156.326,11,0,0,0,0,,Monica
DSCN1005,169,7,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,2126.638,19,0,0,0,0,,Monica
DSCN0990,170,1,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,NA,NA,NA,NA,NA,NA,,Monica
DSCN0991,170,2,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,716.379,8,0,0,0,0,,Monica
DSCN0992,170,3,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,836.814,7,0,0,0,0,,Monica
DSCN0993,170,4,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,888.281,8,0,0,0,0,,Monica
DSCN0994,170,5,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,974.599,8,0,0,0,0,,Monica
DSCN0995,170,6,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,1233.424,7,0,0,0,0,,Monica
DSCN0996,170,7,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,1548.419,10,0,0,0,0,,Monica
DSCN0982,171,1,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,894.3,10,0,1,0,0,,Monica
DSCN0983,171,2,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,767.994,10,0,0,0,0,,Monica
DSCN0984,171,3,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,800.315,10,0,0,0,0,,Monica
DSCN0985,171,4,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,1054.706,8,0,0,0,0,,Monica
DSCN0986,171,5,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,946.041,9,0,0,0,0,,Monica
DSCN0987,171,6,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,1003.077,10,0,0,0,0,,Monica
DSCN0988,171,7,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,1742.249,13,0,0,0,0,,Monica
DSCN0973,172,1,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,902.386,9,0,0,0,0,,Monica
DSCN0974,172,2,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,957.968,10,0,0,0,0,,Monica
DSCN0975,172,3,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,1157.752,11,0,0,0,0,,Monica
DSCN0976,172,4,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,1138.714,10,0,0,0,0,,Monica
DSCN0978,172,5,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,1187.717,9,0,0,0,0,,Monica
DSCN0979,172,6,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,1292.216,11,0,0,0,0,,Monica
DSCN0980,172,7,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,2193.325,19,0,0,0,0,,Monica
DSCN0965,175,1,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,330.038,7,0,0,1,0,,Monica
DSCN0966,175,2,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,573.118,9,0,0,0,0,,Monica
DSCN0967,175,3,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,468.977,7,0,0,0,0,,Monica
DSCN0968,175,4,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,835.364,8,0,0,0,0,,Monica
DSCN0969,175,5,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,1071.877,10,0,0,0,0,,Monica
DSCN0970,175,6,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,1514.718,11,0,0,0,0,,Monica
DSCN0971,175,7,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,1654.801,10,0,0,0,0,,Monica
DSCN1015,76,1,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,437.005,5,0,0,0,0,,Monica
DSCN1016,76,2,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,186.418,5,0,0,0,0,,Monica
DSCN1017,76,3,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,445.064,4,0,0,0,0,,Monica
DSCN1018,76,4,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,559.631,6,0,0,0,0,,Monica
DSCN1019,76,5,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,319.317,7,0,0,0,0,,Monica
DSCN1020,76,6,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,473.156,5,0,0,0,0,,Monica
DSCN1021,76,7,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,282.519,5,0,0,0,0,,Monica
DSCN1007,77,1,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,374.689,5,0,0,0,0,,Monica
DSCN1008,77,2,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,432.814,7,0,0,0,1,,Monica
DSCN1009,77,3,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,656.237,6,0,0,0,1,,Monica
DSCN1010,77,4,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,442.567,4,0,0,0,0,,Monica
DSCN1011,77,5,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,401.911,4,0,0,0,0,,Monica
DSCN1012,77,6,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,231.803,3,0,0,0,0,,Monica
DSCN1013,77,7,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,779.974,9,0,0,0,2,,Monica
DSCN1023,87,1,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,353.758,4,0,0,0,0,,Monica
DSCN1024,87,2,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,534.058,5,0,0,0,0,,Monica
DSCN1025,87,3,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,488.550,5,0,0,0,0,,Monica
DSCN1026,87,4,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,312.467,4,0,0,0,0,,Monica
DSCN1027,87,5,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,557.370,6,0,0,0,0,,Monica
DSCN1028,87,6,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,500.434,4,0,0,0,0,,Monica
DSCN1029,87,7,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,989.545,7,0,0,0,0,,Monica
NA,88,1,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,NA,NA,NA,NA,NA,NA,No hay fotos,Monica
NA,88,2,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,NA,NA,NA,NA,NA,NA,No hay fotos,Monica
NA,88,3,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,NA,NA,NA,NA,NA,NA,No hay fotos,Monica
NA,88,4,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,NA,NA,NA,NA,NA,NA,No hay fotos,Monica
NA,88,5,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,NA,NA,NA,NA,NA,NA,No hay fotos,Monica
NA,88,6,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,NA,NA,NA,NA,NA,NA,No hay fotos,Monica
NA,88,7,Guiri,,Pocillopora spp,arana,,26/1/23,1,2023,ene-23,NA,NA,NA,NA,NA,NA,No hay fotos,Monica
DSCN1698,169,1,Guiri,,Pocillopora spp,arana,,24/2/2023,2,2023,feb-23,"1,004.489",11,0,3,0,0,,Monica
DSCN1699,169,2,Guiri,,Pocillopora spp,arana,,24/2/2023,2,2023,feb-23,"1,124.318",9,1,0,0,0,,Monica
DSCN1700,169,3,Guiri,,Pocillopora spp,arana,,24/2/2023,2,2023,feb-23,"1,254.369",11,0,0,0,0,,Monica
DSCN1701,169,4,Guiri,,Pocillopora spp,arana,,24/2/2023,2,2023,feb-23,"1,189.254",12,0,0,0,0,,Monica
DSCN1702,169,5,Guiri,,Pocillopora spp,arana,,24/2/2023,2,2023,feb-23,925.266,10,0,0,0,0,,Monica
DSCN1703,169,6,Guiri,,Pocillopora spp,arana,,24/2/2023,2,2023,feb-23,"1,031.324",10,1,0,0,0,,Monica
DSCN1704,169,7,Guiri,,Pocillopora spp,arana,,24/2/2023,2,2023,feb-23,"2,087.100",19,0,0,0,0,,Monica
DSCN1690,170,1,Guiri,,Pocillopora spp,arana,,24/2/2023,2,2023,feb-23,NA,NA,NA,NA,NA,NA,,Monica
