photo.code,str.code,site,origin,nursery,frag.date,date,month,year,gira,area.cm2,num.frag,mort.,mort.parc,perd,blanq,notas,digitador
DSCN9737,139,Playa Blanca,,arana pequena,,,2,2024,feb-24,63.951,2,0,0,0,0,Agua con poca visibilidad,Jorge
DSCN9757,140,Playa Blanca,,arana pequena,,,2,2024,feb-24,449.590,9,0,1,0,0,Agua con poca visibilidad,Jorge
DSCN9791,143,Playa Blanca,,arana pequena,,,2,2024,feb-24,687.163,17,4,4,0,0,Agua con poca visibilidad,Jorge
DSCN9793,144,Playa Blanca,,arana pequena,,,2,2024,feb-24,246.601,19,0,0,0,0,Agua con poca visibilidad,Jorge
DSCN9749,148,Playa Blanca,,arana pequena,,,2,2023,abr-23,225.265,8,0,1,0,0,Agua con poca visibilidad,Jorge
DSCN3752,386,Playa Blanca,,arana pequena,,,4,2023,abr-23,248.642,23,0,1,0,0,,Eliana
DSCN3764,387,Playa Blanca,,arana pequena,,,4,2023,abr-23,272.461,22,0,0,0,0,,Eliana
DSCN3768,390,Playa Blanca,,arana pequena,,,4,2023,abr-23,307.0700,22,0,0,0,0,,Eliana
DSCN9812,59,Playa Blanca,,arana pequena,,,2,2024,feb-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Amanda
DSCN9813,59,Playa Blanca,,arana pequena,,,2,2024,feb-24,290.169,7,13,7,1,6,Baja visibilidad,Amanda
DSCN9808,82,Playa Blanca,,arana pequena,,,2,2024,feb-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Amanda
DSCN9809,82,Playa Blanca,,arana pequena,,,2,2024,feb-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
DSCN9816,82,Playa Blanca,,arana pequena,,,2,2024,feb-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Amanda
DSCN9817,82,Playa Blanca,,arana pequena,,,2,2024,feb-24,118.392,8,17,8,1,4,Baja visibilidad,Amanda
DSCN9802,99,Playa Blanca,,arana pequena,,,2,2024,feb-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Amanda
DSCN9803,99,Playa Blanca,,arana pequena,,,2,2024,feb-24,319.788,9,8,8,3,3,Baja visibilidad,Amanda
DSCN9806,115,Playa Blanca,,arana pequena,,,2,2024,feb-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Amanda
DSCN9807,115,Playa Blanca,,arana pequena,,,2,2024,feb-24,117.679,6,12,5,0,3,Baja visibilidad,Amanda
DSCN9800,146,Playa Blanca,,arana pequena,,,2,2024,feb-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Amanda
DSCN9801,146,Playa Blanca,,arana pequena,,,2,2024,feb-24,771.511,15,6,12,5,10,Baja visibilidad,Amanda
DSCN9814,147,Playa Blanca,,arana pequena,,,2,2024,feb-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Amanda
DSCN9815,147,Playa Blanca,,arana pequena,,,2,2024,feb-24,256.719,9,11,1,0,8,Baja visibilidad,Amanda
DSCN9804,155,Playa Blanca,,arana pequena,,,2,2024,feb-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Amanda
DSCN9805,155,Playa Blanca,,arana pequena,,,2,2024,feb-24,479.697,8,13,5,1,7,Baja visibilidad,Amanda
DSCN9810,155,Playa Blanca,,arana pequena,,,2,2024,feb-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Amanda
DSCN9811,155,Playa Blanca,,arana pequena,,,2,2024,feb-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P3230122,59,Playa Blanca,,arana pequena,,,3,2024,mar-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Amanda
P3230123,59,Playa Blanca,,arana pequena,,,3,2024,mar-24,306.333,8,9,7,0,3,Gran mortalidad,Amanda
P3230129,82,Playa Blanca,,arana pequena,,,3,2024,mar-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Amanda
P3230130,82,Playa Blanca,,arana pequena,,,3,2024,mar-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P3230131,82,Playa Blanca,,arana pequena,,,3,2024,mar-24,201.833,10,14,10,1,6,Gran mortalidad,Amanda
P3230138,99,Playa Blanca,,arana pequena,,,3,2024,mar-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Amanda
P3230139,99,Playa Blanca,,arana pequena,,,3,2024,mar-24,430.700,10,10,9,0,0,Gran mortalidad,Amanda
P3230127,115,Playa Blanca,,arana pequena,,,3,2024,mar-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Amanda
P3230128,115,Playa Blanca,,arana pequena,,,3,2024,mar-24,188.492,7,13,6,3,0,Gran mortalidad,Amanda
P3230140,146,Playa Blanca,,arana pequena,,,3,2024,mar-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Amanda
P3230141,146,Playa Blanca,,arana pequena,,,3,2024,mar-24,784.354,17,8,9,2,6,Mortalidad moderada,Amanda
P3230119,147,Playa Blanca,,arana pequena,,,3,2024,mar-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Amanda
P3230120,147,Playa Blanca,,arana pequena,,,3,2024,mar-24,399.240,10,9,7,2,6,Mortalidad moderada,Amanda
P3230121,147,Playa Blanca,,arana pequena,,,3,2024,mar-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P3230124,155,Playa Blanca,,arana pequena,,,3,2024,mar-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Amanda
P3230125,155,Playa Blanca,,arana pequena,,,3,2024,mar-24,559.049,8,11,5,3,3,Gran mortalidad,Amanda
P3230126,155,Playa Blanca,,arana pequena,,,3,2024,mar-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
DSCN9752,149,Playa Blanca,,arana pequena,,,2,2024,feb-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Emma
DSCN9753,149,Playa Blanca,,arana pequena,,,2,2024,feb-24,18.170,11,10,0,6,0,NA,Emma
No Photo,150,Playa Blanca,,arana pequena,,,2,2024,feb-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Emma
No Photo,150,Playa Blanca,,arana pequena,,,2,2024,feb-24,NA,NA,NA,NA,NA,NA,NA,Emma
DSCN9744,151,Playa Blanca,,arana pequena,,,2,2024,feb-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Emma
DSCN9745,151,Playa Blanca,,arana pequena,,,2,2024,feb-24,438.360,9,0,0,9,0,NA,Emma
DSCN9760,154,Playa Blanca,,arana pequena,,,2,2024,feb-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Emma
DSCN9761,154,Playa Blanca,,arana pequena,,,2,2024,feb-24,250.430,15,1,0,4,0,NA,Emma
DSCN9724,375,Playa Blanca,,arana pequena,,,2,2024,feb-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Emma
DSCN9725,375,Playa Blanca,,arana pequena,,,2,2024,feb-24,233.730,14,1,1,5,0,NA,Emma
DSCN9716,378,Playa Blanca,,arana pequena,,,2,2024,feb-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Emma
DSCN9717,378,Playa Blanca,,arana pequena,,,2,2024,feb-24,264.440,15,2,0,7,0,NA,Emma
DSCN9728,379,Playa Blanca,,arana pequena,,,2,2024,feb-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Emma
DSCN9729,379,Playa Blanca,,arana pequena,,,2,2024,feb-24,22.270,15,2,2,3,0,NA,Emma
DSCN9702,380,Playa Blanca,,arana pequena,,,2,2024,feb-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Emma
DSCN9703,380,Playa Blanca,,arana pequena,,,2,2024,feb-24,332.270,14,0,1,3,0,NA,Emma
P3230174,149,Playa Blanca,,arana pequena,,,3,2024,mar-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Emma
P3230176,149,Playa Blanca,,arana pequena,,,3,2024,mar-24,24.080,1,3,0,9,0,NA,Emma
P3230246,150,Playa Blanca,,arana pequena,,,3,2024,mar-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Emma
P3230248,150,Playa Blanca,,arana pequena,,,3,2024,mar-24,122.269,2,5,0,7,0,NA,Emma
P3230201,151,Playa Blanca,,arana pequena,,,3,2024,mar-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Emma
P3230203,151,Playa Blanca,,arana pequena,,,3,2024,mar-24,517.220,9,0,0,6,0,NA,Emma
P3230172,154,Playa Blanca,,arana pequena,,,3,2024,mar-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Emma
P3230173,154,Playa Blanca,,arana pequena,,,3,2024,mar-24,260.030,14,1,0,1,0,NA,Emma
P3230219,375,Playa Blanca,,arana pequena,,,3,2024,mar-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Emma
P3230220,375,Playa Blanca,,arana pequena,,,3,2024,mar-24,428.910,17,1,0,2,0,NA,Emma
P3230226,378,Playa Blanca,,arana pequena,,,3,2024,mar-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Emma
P3230228,378,Playa Blanca,,arana pequena,,,3,2024,mar-24,431.480,16,0,0,1,0,NA,Emma
P3230235,379,Playa Blanca,,arana pequena,,,3,2024,mar-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Emma
P3230237,379,Playa Blanca,,arana pequena,,,3,2024,mar-24,410.950,15,3,0,1,0,NA,Emma
P3230270,380,Playa Blanca,,arana pequena,,,3,2024,mar-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Emma
P3230271,380,Playa Blanca,,arana pequena,,,3,2024,mar-24,475.900,14,1,3,1,0,NA,Emma
P3230283,381,Playa Blanca,,arana pequena,,,3,2024,mar-24,377.231,19,4,10,0,2,,Mack
P3230273,382,Playa Blanca,,arana pequena,,,3,2024,mar-24,290.293,15,1,6,0,3,,Mack
P3230266,383,Playa Blanca,,arana pequena,,,3,2024,mar-24,462.709,18,2,10,2,3,,Mack
P3230285,384,Playa Blanca,,arana pequena,,,3,2024,mar-24,360.334,24,9,10,0,3,,Mack
P3230239,385,Playa Blanca,,arana pequena,,,3,2024,mar-24,85.441,4,1,2,8,0,,Mack
DSCN9690,381,Playa Blanca,,arana pequena,,,2,2024,feb-24,310.892,19,3,5,6,7,,Mack
DSCN9705,382,Playa Blanca,,arana pequena,,,2,2024,feb-24,236.398,15,1,3,3,3,agua turbia,Mack
DSCN9698,383,Playa Blanca,,arana pequena,,,2,2024,feb-24,488.113,18,3,4,3,4,,Mack
DSCN9688,384,Playa Blanca,,arana pequena,,,2,2024,feb-24,323.233,24,8,6,7,3,,Mack
DSCN9715,385,Playa Blanca,,arana pequena,,,2,2024,feb-24,84.111,7,4,1,6,1,,Mack
P1280330,381,Playa Blanca,,arana pequena,,,1,2024,ene-24,322.253,23,7,3,2,0,,Mack
P1280317,382,Playa Blanca,,arana pequena,,,1,2024,ene-24,280.737,20,5,1,2,0,,Mack
P1280310,383,Playa Blanca,,arana pequena,,,1,2024,ene-24,446.045,20,5,5,1,2,,Mack
P1280333,384,Playa Blanca,,arana pequena,,,1,2024,ene-24,440.987,26,8,3,5,2,,Mack
P1280257,385,Playa Blanca,,arana pequena,,,1,2024,ene-24,87.236,9,6,0,5,0,,Mack
DSCN2289,381,Playa Blanca,,arana pequena,,,11,2023,nov-23,343.365,17,0,9,0,17,totalmente blanqueado,Mack
DSCN2311,382,Playa Blanca,,arana pequena,,,11,2023,nov-23,242.963,15,1,6,0,8,,Mack
DSCN2302,383,Playa Blanca,,arana pequena,,,11,2023,nov-23,206.986,15,2,5,3,8,,Mack
DSCN2286,384,Playa Blanca,,arana pequena,,,11,2023,nov-23,235.099,24,4,16,4,2,,Mack
DSCN 2206,385,Playa Blanca,,arana pequena,,,11,2023,nov-23,261.184,19,3,15,2,1,,Mack
PA210987,381,Playa Blanca,,arana pequena,,,10,2023,oct-23,354.549,17,0,3,0,17,totalmente blanqueado,Mack
PA211006,382,Playa Blanca,,arana pequena,,,10,2023,oct-23,318.679,16,0,6,0,16,totalmente blanqueado,Mack
PA210996,383,Playa Blanca,,arana pequena,,,10,2023,oct-23,280.080,16,0,8,0,16,totalmente blanqueado,Mack
PA211037,384,Playa Blanca,,arana pequena,,,10,2023,oct-23,450.330,27,0,10,1,27,totalmente blanqueado,Mack
PA210942,385,Playa Blanca,,arana pequena,,,10,2023,oct-23,362.903,19,2,10,4,17,,Mack
NA,381,Playa Blanca,,arana pequena,,,9,2023,sep-23,NA,NA,NA,NA,NA,NA,,Mack
P9232658,382,Playa Blanca,,arana pequena,,,9,2023,sep-23,294.986,16,0,8,0,15,,Mack
P9232665,383,Playa Blanca,,arana pequena,,,9,2023,sep-23,295.137,16,0,8,1,15,,Mack
P9232675,384,Playa Blanca,,arana pequena,,,9,2023,sep-23,544.680,28,0,12,0,27,,Mack
NA,385,Playa Blanca,,arana pequena,,,9,2023,sep-23,NA,NA,NA,NA,NA,NA,,Mack
DSCN9935,381,Playa Blanca,,arana pequena,,,8,2023,ago-23,365.148,17,0,7,0,7,,Mack
DSCN9952,382,Playa Blanca,,arana pequena,,,8,2023,ago-23,261.711,16,0,8,0,13,,Mack
DSCN9946,383,Playa Blanca,,arana pequena,,,8,2023,ago-23,236.849,16,0,8,1,7,,Mack
DSCN9933,384,Playa Blanca,,arana pequena,,,8,2023,ago-23,492.708,28,0,8,1,13,,Mack
DSCN9967,385,Playa Blanca,,arana pequena,,,8,2023,ago-23,402.741,18,0,12,3,9,,Mack
DSCN8904,381,Playa Blanca,,arana pequena,,,7,2023,jul-23,337.387,17,0,7,0,6,,Mack
DSCN8921,382,Playa Blanca,,arana pequena,,,7,2023,jul-23,222.473,16,0,8,1,8,,Mack
DSCN8914,383,Playa Blanca,,arana pequena,,,7,2023,jul-23,194.324,16,0,8,1,4,se anadio un fragmento?,Mack
DSCN8902,384,Playa Blanca,,arana pequena,,,7,2023,jul-23,461.350,28,0,8,1,10,,Mack
DSCN8864,385,Playa Blanca,,arana pequena,,,7,2023,jul-23,333.923,18,0,10,3,7,,Mack
DSCN5369,381,Playa Blanca,,arana pequena,,,6,2023,jun-23,295.039,17,0,8,0,2,,Mack
DSCN5392,382,Playa Blanca,,arana pequena,,,6,2023,jun-23,226.938,16,0,8,1,6,,Mack
DSCN5383,383,Playa Blanca,,arana pequena,,,6,2023,jun-23,226.357,15,0,8,1,4,,Mack
DCSN5370,384,Playa Blanca,,arana pequena,,,6,2023,jun-23,376.930,28,1,12,0,7,,Mack
DSCN5351,385,Playa Blanca,,arana pequena,,,6,2023,jun-23,289.941,19,0,6,1,7,,Mack
DSCN4637,381,Playa Blanca,,arana pequena,,,5,2023,may-23,244.042,17,0,2,0,3,,Mack
DSCN4653,382,Playa Blanca,,arana pequena,,,5,2023,may-23,171.351,17,0,8,2,3,,Mack
DSCN4648,383,Playa Blanca,,arana pequena,,,5,2023,may-23,144.298,15,1,8,1,4,,Mack
DSCN4635,384,Playa Blanca,,arana pequena,,,5,2023,may-23,339.251,28,2,21,1,8,,Mack
DSCN4611,385,Playa Blanca,,arana pequena,,,5,2023,may-23,299.350,22,0,7,2,4,,Mack
DSCN3756,381,Playa Blanca,,arana pequena,,,4,2023,abr-23,257.783,17,0,1,0,4,,Mack
DSCN3746,382,Playa Blanca,,arana pequena,,,4,2023,abr-23,184.540,19,0,2,0,5,,Mack
DSCN3748,383,Playa Blanca,,arana pequena,,,4,2023,abr-23,157.712,19,2,1,0,6,,Mack
DSCN3758,384,Playa Blanca,,arana pequena,,,4,2023,abr-23,365.373,29,0,1,1,9,,Mack
DSCN3780,385,Playa Blanca,,arana pequena,,,4,2023,abr-23,261.603,24,0,2,0,5,,Mack
P5040188,59,Playa Blanca,,arana pequena,,,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Amanda
P5040189,59,Playa Blanca,,arana pequena,,,4,2024,abr-24,334.852,7,14,2,2,3,Gran mortalidad,Amanda
P5040190,59,Playa Blanca,,arana pequena,,,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P5040155,82,Playa Blanca,,arana pequena,,,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Amanda
P5040156,82,Playa Blanca,,arana pequena,,,4,2024,abr-24,313.188,9,15,4,1,3,Gran mortalidad,Amanda
P5040157,82,Playa Blanca,,arana pequena,,,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P5040194,99,Playa Blanca,,arana pequena,,,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Amanda
P5040195,99,Playa Blanca,,arana pequena,,,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P5040196,99,Playa Blanca,,arana pequena,,,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P5040197,99,Playa Blanca,,arana pequena,,,4,2024,abr-24,565.754,8,8,6,0,0,Gran mortalidad,Amanda
P5040185,115,Playa Blanca,,arana pequena,,,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Amanda
P5040186,115,Playa Blanca,,arana pequena,,,4,2024,abr-24,190.189,7,9,5,2,6,Gran mortalidad,Amanda
P5040187,115,Playa Blanca,,arana pequena,,,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P5040198,146,Playa Blanca,,arana pequena,,,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Amanda
P5040199,146,Playa Blanca,,arana pequena,,,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P5040200,146,Playa Blanca,,arana pequena,,,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P5040201,146,Playa Blanca,,arana pequena,,,4,2024,abr-24,969.463,19,4,6,1,4,Fragmentos de gran tamaño,Amanda
P5040202,146,Playa Blanca,,arana pequena,,,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P5040203,146,Playa Blanca,,arana pequena,,,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P5040152,147,Playa Blanca,,arana pequena,,,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Amanda
P5040153,147,Playa Blanca,,arana pequena,,,4,2024,abr-24,533.799,14,4,10,0,1,Fragmentos con mortalidad parcial,Amanda
P5040154,147,Playa Blanca,,arana pequena,,,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P5040191,155,Playa Blanca,,arana pequena,,,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Amanda
P5040192,155,Playa Blanca,,arana pequena,,,4,2024,abr-24,421.984,7,12,2,1,2,Gran mortalidad,Amanda
P5040193,155,Playa Blanca,,arana pequena,,,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P5040179,149,Playa Blanca,,arana pequena,,,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Emma
P5040181,149,Playa Blanca,,arana pequena,,,4,2024,abr-24,34.380,1,3,0,6,0,-,Emma
No Photo,150,Playa Blanca,,arana pequena,,,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Emma
No Photo,150,Playa Blanca,,arana pequena,,,4,2024,abr-24,NA,NA,NA,NA,NA,NA,-,Emma
No Photo,151,Playa Blanca,,arana pequena,,,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Emma
No Photo,151,Playa Blanca,,arana pequena,,,4,2024,abr-24,NA,NA,NA,NA,NA,NA,-,Emma
P5040173,154,Playa Blanca,,arana pequena,,,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Emma
P5040175,154,Playa Blanca,,arana pequena,,,4,2024,abr-24,618.240,14,2,0,2,0,-,Emma
P5040241,375,Playa Blanca,,arana pequena,,,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Emma
P5040243,375,Playa Blanca,,arana pequena,,,4,2024,abr-24,545.920,17,1,1,0,0,-,Emma
No Photo,378,Playa Blanca,,arana pequena,,,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Emma
No Photo,378,Playa Blanca,,arana pequena,,,4,2024,abr-24,NA,NA,NA,NA,NA,NA,-,Emma
No Photo,379,Playa Blanca,,arana pequena,,,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Emma
No Photo,379,Playa Blanca,,arana pequena,,,4,2024,abr-24,NA,NA,NA,NA,NA,NA,-,Emma
No Photo,380,Playa Blanca,,arana pequena,,,4,2024,abr-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Emma
No Photo,380,Playa Blanca,,arana pequena,,,4,2024,abr-24,NA,NA,NA,NA,NA,NA,-,Emma
P6210166,59,Playa Blanca,,arana pequena,,,6,2024,jun-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Amanda
P6210167,59,Playa Blanca,,arana pequena,,,6,2024,jun-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P6210168,59,Playa Blanca,,arana pequena,,,6,2024,jun-24,349.723,7,8,5,0,5,Baja visibilidad,Amanda
No photo,82,Playa Blanca,,arana pequena,,,6,2024,jun-24,NA,NA,NA,NA,NA,NA,-,Amanda
P6210175,99,Playa Blanca,,arana pequena,,,6,2024,jun-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Amanda
P6210176,99,Playa Blanca,,arana pequena,,,6,2024,jun-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Amanda
P6210177,99,Playa Blanca,,arana pequena,,,6,2024,jun-24,626.954,10,6,5,1,0,Gran mortalidad,Amanda
P6210178,99,Playa Blanca,,arana pequena,,,6,2024,jun-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P6210169,115,Playa Blanca,,arana pequena,,,6,2024,jun-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Amanda
P6210170,115,Playa Blanca,,arana pequena,,,6,2024,jun-24,408.386,9,11,4,0,4,Gran mortalidad,Amanda
P6210171,115,Playa Blanca,,arana pequena,,,6,2024,jun-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P6210179,146,Playa Blanca,,arana pequena,,,6,2024,jun-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Amanda
P6210180,146,Playa Blanca,,arana pequena,,,6,2024,jun-24,1125.952,16,4,2,3,0,Fragmentos grandes,Amanda
P6210181,146,Playa Blanca,,arana pequena,,,6,2024,jun-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P6210157,147,Playa Blanca,,arana pequena,,,6,2024,jun-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Amanda
P6210158,147,Playa Blanca,,arana pequena,,,6,2024,jun-24,538.949,11,9,3,0,4,-,Amanda
P6210159,147,Playa Blanca,,arana pequena,,,6,2024,jun-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P6210164,147,Playa Blanca,,arana pequena,,,6,2024,jun-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Amanda
P6210165,147,Playa Blanca,,arana pequena,,,6,2024,jun-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
P6210172,155,Playa Blanca,,arana pequena,,,6,2024,jun-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Amanda
P6210173,155,Playa Blanca,,arana pequena,,,6,2024,jun-24,664.176,9,9,2,0,3,-,Amanda
P6210174,155,Playa Blanca,,arana pequena,,,6,2024,jun-24,NA,NA,NA,NA,NA,NA,Replica,Amanda
DSCN3754,391,Playa Blanca,,arana pequena,,,4,2023,abr-23,543.877,22,0,0,1,1,parcialmente blanq,Eliana
DSCN3750,392,Playa Blanca,,arana pequena,,,4,2023,abr-23,558.202,28,0,4,0,1,,Eliana
DSCN4645,386,Playa Blanca,,arana pequena,,,5,2023,may-23,327.276,22,1,4,1,0,,Eliana
DSCN4639,387,Playa Blanca,,arana pequena,,,5,2023,may-23,320.915,17,0,4,2,0,,Eliana
DSCN4623,390,Playa Blanca,,arana pequena,,,5,2023,may-23,222.445,22,1,13,1,0,fragmento parcialmente tapado por etiqueta,Eliana 
P3230207,58,Playa Blanca,,arana pequena,,,3,2024,mar-24,103.190,14,6,0,1,0,,Priscilla
P3230211,60,Playa Blanca,,arana pequena,,,3,2024,mar-24,88.116,5,2,1,5,0,,Priscilla
P3230143,62,Playa Blanca,,arana pequena,,,3,2024,mar-24,932.337,18,4,1,2,0,,Priscilla
P3230145,64,Playa Blanca,,arana pequena,,,3,2024,mar-24,546.236,16,2,1,5,0,,Priscilla
P3230214,66,Playa Blanca,,arana pequena,,,3,2024,mar-24,524.794,10,0,0,2,0,,Priscilla
P3230218,394,Playa Blanca,,arana pequena,,,3,2024,mar-24,610.438,14,4,0,3,0,,Priscilla
P3230268,395,Playa Blanca,,arana pequena,,,3,2024,mar-24,482.815,17,0,1,2,0,,Priscilla
P3230242,396,Playa Blanca,,arana pequena,,,3,2024,mar-24,601.614,16,0,0,4,0,Muchos peces que dificultan visibilidad,Priscilla
P5040205,62,Playa Blanca,,arana pequena,,,4,2024,abr-24,723.496,12,2,0,0,0,,Priscilla
P5040240,394,Playa Blanca,,arana pequena,,,4,2024,abr-24,1126.228,15,0,0,1,0,,Priscilla
DSCN9355,58,Playa Blanca,,arana pequena,,,6,2024,jun-24,218.678,10,4,0,3,0,,Priscilla
DSCN9351,60,Playa Blanca,,arana pequena,,,6,2024,jun-24,234.855,4,0,0,6,0,,Priscilla
P6210184,62,Playa Blanca,,arana pequena,,,6,2024,jun-24,1084.087,15,1,1,0,0,,Priscilla
P6210187,64,Playa Blanca,,arana pequena,,,6,2024,jun-24,866.726,14,0,0,2,0,,Priscilla
DSCN9347,66,Playa Blanca,,arana pequena,,,6,2024,jun-24,605.739,7,0,0,0,0,,Priscilla
DSCN9343,394,Playa Blanca,,arana pequena,,,6,2024,jun-24,752.897,10,0,1,0,0,,Priscilla
DSCN9320,395,Playa Blanca,,arana pequena,,,6,2024,jun-24,830.589,16,0,0,0,0,,Priscilla
P6210219,149,Playa Blanca,,arana pequena,,,6,2024,jun-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Emma
P6210221,149,Playa Blanca,,arana pequena,,,6,2024,jun-24,44.990,2,0,1,4,0,-,Emma
DSCN9358,150,Playa Blanca,,arana pequena,,,6,2024,jun-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Emma
DSCN9394,150,Playa Blanca,,arana pequena,,,6,2024,jun-24,43.320,3,1,1,5,1,-,Emma
DSCN9405,151,Playa Blanca,,arana pequena,,,6,2024,jun-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Emma
DSCN9406,151,Playa Blanca,,arana pequena,,,6,2024,jun-24,602.348,7,0,0,4,0,-,Emma
P6210216,154,Playa Blanca,,arana pequena,,,6,2024,jun-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Emma
P6210218,154,Playa Blanca,,arana pequena,,,6,2024,jun-24,506.070,13,2,0,0,2,-,Emma
DSCN9338,375,Playa Blanca,,arana pequena,,,6,2024,jun-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Emma
DSCN9339,375,Playa Blanca,,arana pequena,,,6,2024,jun-24,632.770,17,1,0,2,2,-,Emma
DSCN9329,378,Playa Blanca,,arana pequena,,,6,2024,jun-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Emma
DSCN9330,378,Playa Blanca,,arana pequena,,,6,2024,jun-24,645.530,17,0,0,0,0,-,Emma
DSCN9344,379,Playa Blanca,,arana pequena,,,6,2024,jun-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Emma
DSCN9345,379,Playa Blanca,,arana pequena,,,6,2024,jun-24,651.200,15,0,0,1,1,-,Emma
DSCN9321,380,Playa Blanca,,arana pequena,,,6,2024,jun-24,NA,NA,NA,NA,NA,NA,Etiqueta arana,Emma
