"photo.code","site","origin","month","year","area.cm2","num.frag","mort.","mort.parc","perd","blanq","structure","structure_fixed","face","data_entry_person","date"
"DSCN0461","Playa Pelonas",NA,"6","2022",158.792,7,0,0,0,0,"92","92","1","Digitador_14",2022-06-01
"DSCN0462","Playa Pelonas",NA,"6","2022",154.561,6,0,0,0,0,"92","92","2","Digitador_14",2022-06-01
"DSCN0463","Playa Pelonas",NA,"6","2022",121.134,5,0,0,0,0,"92","92","3","Digitador_14",2022-06-01
"DSCN0464","Playa Pelonas",NA,"6","2022",120.916,6,0,0,0,0,"92","92","4","Digitador_14",2022-06-01
"DSCN0465","Playa Pelonas",NA,"6","2022",129.725,6,0,0,0,0,"92","92","5","Digitador_14",2022-06-01
"DSCN0466","Playa Pelonas",NA,"6","2022",100.947,5,0,0,0,0,"92","92","6","Digitador_14",2022-06-01
"DSCN0467","Playa Pelonas",NA,"6","2022",833.328,18,0,0,0,0,"92","92","7","Digitador_14",2022-06-01
"DSCN0478","Playa Pelonas",NA,"6","2022",46.858,4,0,0,1,0,"93","93","1","Digitador_14",2022-06-01
"DSCN0479","Playa Pelonas",NA,"6","2022",60.945,3,0,0,0,0,"93","93","2","Digitador_14",2022-06-01
"DSCN0480","Playa Pelonas",NA,"6","2022",64.82,3,0,0,0,0,"93","93","3","Digitador_14",2022-06-01
"DSCN0481","Playa Pelonas",NA,"6","2022",74.129,5,1,0,0,0,"93","93","4","Digitador_14",2022-06-01
"DSCN0482","Playa Pelonas",NA,"6","2022",43.77,4,0,0,0,0,"93","93","5","Digitador_14",2022-06-01
"DSCN0483","Playa Pelonas",NA,"6","2022",58.965,5,0,0,0,0,"93","93","6","Digitador_14",2022-06-01
"DSCN0484","Playa Pelonas",NA,"6","2022",311.711,14,0,0,0,0,"93","93","7","Digitador_14",2022-06-01
"DSCN0469","Playa Pelonas",NA,"6","2022",46.423,3,0,0,0,0,"94","94","1","Digitador_14",2022-06-01
"DSCN0470","Playa Pelonas",NA,"6","2022",18.635,2,0,0,0,0,"94","94","2","Digitador_14",2022-06-01
"DSCN0471","Playa Pelonas",NA,"6","2022",37.419,3,0,0,0,0,"94","94","3","Digitador_14",2022-06-01
"DSCN0472","Playa Pelonas",NA,"6","2022",26.387,3,1,0,1,0,"94","94","4","Digitador_14",2022-06-01
"DSCN0473","Playa Pelonas",NA,"6","2022",42.924,3,0,1,0,0,"94","94","5","Digitador_14",2022-06-01
"DSCN0474","Playa Pelonas",NA,"6","2022",14.825,2,0,1,0,0,"94","94","6","Digitador_14",2022-06-01
"DSCN0475","Playa Pelonas",NA,"6","2022",34.068,1,0,0,0,0,"94","94","7","Digitador_14",2022-06-01
"DSCN0869","Playa Pelonas",NA,"7","2022",47.802,3,0,0,1,0,"91","91","1","Digitador_14",2022-07-01
"DSCN0870","Playa Pelonas",NA,"7","2022",22.437,2,0,0,1,0,"91","91","2","Digitador_14",2022-07-01
"DSCN0871","Playa Pelonas",NA,"7","2022",42.599,3,0,0,0,0,"91","91","3","Digitador_14",2022-07-01
"DSCN0872","Playa Pelonas",NA,"7","2022",44.287,2,0,0,1,0,"91","91","4","Digitador_14",2022-07-01
"DSCN0873","Playa Pelonas",NA,"7","2022",26.48,1,0,0,0,0,"91","91","5","Digitador_14",2022-07-01
"DSCN0877","Playa Pelonas",NA,"7","2022",23.744,5,0,3,0,0,"91","91","6","Digitador_14",2022-07-01
"DSCN0878","Playa Pelonas",NA,"7","2022",635.698,12,0,1,0,0,"91","91","7","Digitador_14",2022-07-01
"DSCN0906","Playa Pelonas",NA,"7","2022",169.849,8,0,0,0,0,"92","92","1","Digitador_14",2022-07-01
"DSCN0907","Playa Pelonas",NA,"7","2022",174.205,5,0,0,0,0,"92","92","2","Digitador_14",2022-07-01
"DSCN0908","Playa Pelonas",NA,"7","2022",150.17,5,0,0,0,0,"92","92","3","Digitador_14",2022-07-01
"DSCN0909","Playa Pelonas",NA,"7","2022",89.177,4,0,0,0,0,"92","92","4","Digitador_14",2022-07-01
"DSCN0910","Playa Pelonas",NA,"7","2022",121.878,7,0,1,0,0,"92","92","5","Digitador_14",2022-07-01
"DSCN0911","Playa Pelonas",NA,"7","2022",77.959,6,0,1,0,0,"92","92","6","Digitador_14",2022-07-01
"DSCN0912","Playa Pelonas",NA,"7","2022",910.272,15,0,0,0,0,"92","92","7","Digitador_14",2022-07-01
"DSCN0880","Playa Pelonas",NA,"7","2022",74.4,7,0,0,1,0,"93","93","1","Digitador_14",2022-07-01
"DSCN0881","Playa Pelonas",NA,"7","2022",86.795,3,1,0,0,0,"93","93","2","Digitador_14",2022-07-01
"DSCN0882","Playa Pelonas",NA,"7","2022",97.749,4,0,0,0,0,"93","93","3","Digitador_14",2022-07-01
"DSCN0883","Playa Pelonas",NA,"7","2022",43.172,4,0,0,0,0,"93","93","4","Digitador_14",2022-07-01
"DSCN0884","Playa Pelonas",NA,"7","2022",100.38,4,0,0,1,0,"93","93","5","Digitador_14",2022-07-01
"DSCN0885","Playa Pelonas",NA,"7","2022",77.731,4,1,0,0,0,"93","93","6","Digitador_14",2022-07-01
"DSCN0886","Playa Pelonas",NA,"7","2022",557.178,15,1,0,0,0,"93","93","7","Digitador_14",2022-07-01
"DSCN0914","Playa Pelonas",NA,"7","2022",43.202,3,0,0,0,0,"94","94","1","Digitador_14",2022-07-01
"DSCN0915","Playa Pelonas",NA,"7","2022",44.276,3,0,0,0,0,"94","94","2","Digitador_14",2022-07-01
"DSCN0916","Playa Pelonas",NA,"7","2022",60.875,2,0,0,0,0,"94","94","3","Digitador_14",2022-07-01
"DSCN0917","Playa Pelonas",NA,"7","2022",38.974,3,1,0,0,0,"94","94","4","Digitador_14",2022-07-01
"DSCN0918","Playa Pelonas",NA,"7","2022",59.543,3,0,0,0,0,"94","94","5","Digitador_14",2022-07-01
"DSCN0919","Playa Pelonas",NA,"7","2022",41.996,4,0,0,0,0,"94","94","6","Digitador_14",2022-07-01
"DSCN0921","Playa Pelonas",NA,"7","2022",261.768,7,0,0,2,0,"94","94","7","Digitador_14",2022-07-01
"DSCN1649","Playa Pelonas",NA,"8","2022",62.393,3,0,0,2,0,"91","91","1","Digitador_14",2022-08-01
"DSCN1650","Playa Pelonas",NA,"8","2022",21.478,3,0,0,0,0,"91","91","2","Digitador_14",2022-08-01
"DSCN1651","Playa Pelonas",NA,"8","2022",34.37,3,0,0,0,0,"91","91","3","Digitador_14",2022-08-01
"DSCN1652","Playa Pelonas",NA,"8","2022",67.919,3,0,0,0,0,"91","91","4","Digitador_14",2022-08-01
"DSCN1653","Playa Pelonas",NA,"8","2022",35.277,1,0,0,1,0,"91","91","5","Digitador_14",2022-08-01
"DSCN1654","Playa Pelonas",NA,"8","2022",36.728,4,0,0,0,0,"91","91","6","Digitador_14",2022-08-01
"DSCN1655","Playa Pelonas",NA,"8","2022",803.446,11,0,2,0,0,"91","91","7","Digitador_14",2022-08-01
"DSCN1667","Playa Pelonas",NA,"8","2022",252.206,7,0,0,0,0,"92","92","1","Digitador_14",2022-08-01
"DSCN1668","Playa Pelonas",NA,"8","2022",210.847,6,0,0,0,0,"92","92","2","Digitador_14",2022-08-01
"DSCN1669","Playa Pelonas",NA,"8","2022",166.27,5,0,0,0,0,"92","92","3","Digitador_14",2022-08-01
"DSCN1670","Playa Pelonas",NA,"8","2022",64.237,4,0,0,0,0,"92","92","4","Digitador_14",2022-08-01
"DSCN1671","Playa Pelonas",NA,"8","2022",347.64,8,0,0,0,0,"92","92","5","Digitador_14",2022-08-01
"DSCN1672","Playa Pelonas",NA,"8","2022",182.421,3,0,0,0,0,"92","92","6","Digitador_14",2022-08-01
"DSCN1673","Playa Pelonas",NA,"8","2022",1070.375,15,0,0,0,0,"92","92","7","Digitador_14",2022-08-01
"DSCN1640","Playa Pelonas",NA,"8","2022",152.249,6,0,0,1,0,"93","93","1","Digitador_14",2022-08-01
"DSCN1641","Playa Pelonas",NA,"8","2022",177.173,4,0,0,0,0,"93","93","2","Digitador_14",2022-08-01
"DSCN1642","Playa Pelonas",NA,"8","2022",238.888,4,0,0,0,0,"93","93","3","Digitador_14",2022-08-01
"DSCN1643","Playa Pelonas",NA,"8","2022",188.055,5,0,0,0,0,"93","93","4","Digitador_14",2022-08-01
"DSCN1644","Playa Pelonas",NA,"8","2022",106.233,5,0,1,1,0,"93","93","5","Digitador_14",2022-08-01
"DSCN1646","Playa Pelonas",NA,"8","2022",172.013,6,0,0,1,0,"93","93","6","Digitador_14",2022-08-01
"DSCN1647","Playa Pelonas",NA,"8","2022",614.772,17,0,0,0,0,"93","93","7","Digitador_14",2022-08-01
"DSCN1675","Playa Pelonas",NA,"8","2022",54.578,3,0,0,0,0,"94","94","1","Digitador_14",2022-08-01
"DSCN1676","Playa Pelonas",NA,"8","2022",65.394,3,0,1,0,0,"94","94","2","Digitador_14",2022-08-01
"DSCN1677","Playa Pelonas",NA,"8","2022",94.22,2,0,0,0,0,"94","94","3","Digitador_14",2022-08-01
"DSCN1678","Playa Pelonas",NA,"8","2022",59.288,2,0,0,0,0,"94","94","4","Digitador_14",2022-08-01
"DSCN1679","Playa Pelonas",NA,"8","2022",79.499,2,0,0,0,0,"94","94","5","Digitador_14",2022-08-01
"DSCN1680","Playa Pelonas",NA,"8","2022",82.114,4,0,0,0,0,"94","94","6","Digitador_14",2022-08-01
"DSCN1681","Playa Pelonas",NA,"8","2022",139.65,5,0,0,0,0,"94","94","7","Digitador_14",2022-08-01
"DSCN8842","Playa Pelonas",NA,"9","2022",139.942,4,0,0,2,0,"91","91","1","Digitador_14",2022-09-01
"DSCN8843","Playa Pelonas",NA,"9","2022",60.296,3,0,0,1,0,"91","91","2","Digitador_14",2022-09-01
"DSCN8844","Playa Pelonas",NA,"9","2022",106.254,3,0,0,1,0,"91","91","3","Digitador_14",2022-09-01
"DSCN8845","Playa Pelonas",NA,"9","2022",167.382,4,0,0,0,0,"91","91","4","Digitador_14",2022-09-01
"DSCN8846","Playa Pelonas",NA,"9","2022",60.733,1,0,0,1,0,"91","91","5","Digitador_14",2022-09-01
"DSCN8847","Playa Pelonas",NA,"9","2022",103.451,5,0,0,0,0,"91","91","6","Digitador_14",2022-09-01
"DSCN8849","Playa Pelonas",NA,"9","2022",911.905,12,0,0,0,0,"91","91","7","Digitador_14",2022-09-01
"DSCN8808","Playa Pelonas",NA,"9","2022",439.653,8,0,0,0,0,"92","92","1","Digitador_14",2022-09-01
"DSCN8809","Playa Pelonas",NA,"9","2022",308.643,5,0,0,0,0,"92","92","2","Digitador_14",2022-09-01
"DSCN8810","Playa Pelonas",NA,"9","2022",260.479,6,0,0,0,0,"92","92","3","Digitador_14",2022-09-01
"DSCN8811","Playa Pelonas",NA,"9","2022",222.46,5,0,0,0,0,"92","92","4","Digitador_14",2022-09-01
"DSCN8812","Playa Pelonas",NA,"9","2022",346.834,6,1,0,0,0,"92","92","5","Digitador_14",2022-09-01
"DSCN8813","Playa Pelonas",NA,"9","2022",170.137,3,0,0,0,0,"92","92","6","Digitador_14",2022-09-01
"DSCN8814","Playa Pelonas",NA,"9","2022",886.26,15,0,0,0,0,"92","92","7","Digitador_14",2022-09-01
"DSCN8333","Playa Pelonas",NA,"9","2022",99.315,6,0,0,1,0,"93","93","1","Digitador_14",2022-09-01
"DSCN8334","Playa Pelonas",NA,"9","2022",162.563,3,0,0,0,0,"93","93","2","Digitador_14",2022-09-01
"DSCN8335","Playa Pelonas",NA,"9","2022",201.185,4,0,0,0,0,"93","93","3","Digitador_14",2022-09-01
"DSCN8336","Playa Pelonas",NA,"9","2022",81.647,3,0,0,0,0,"93","93","4","Digitador_14",2022-09-01
"DSCN8338","Playa Pelonas",NA,"9","2022",131.128,7,0,1,2,0,"93","93","5","Digitador_14",2022-09-01
"DSCN8339","Playa Pelonas",NA,"9","2022",192.469,8,0,0,1,0,"93","93","6","Digitador_14",2022-09-01
"DSCN8340","Playa Pelonas",NA,"9","2022",674.262,16,2,0,0,0,"93","93","7","Digitador_14",2022-09-01
"DSCN8800","Playa Pelonas",NA,"9","2022",640.994,4,0,0,0,0,"94","94","1","Digitador_14",2022-09-01
"DSCN8801","Playa Pelonas",NA,"9","2022",79.084,3,0,1,0,0,"94","94","2","Digitador_14",2022-09-01
"DSCN8802","Playa Pelonas",NA,"9","2022",102.205,4,0,0,0,0,"94","94","3","Digitador_14",2022-09-01
"DSCN8803","Playa Pelonas",NA,"9","2022",103.207,4,0,0,0,0,"94","94","4","Digitador_14",2022-09-01
"DSCN8804","Playa Pelonas",NA,"9","2022",87.966,3,0,0,0,0,"94","94","5","Digitador_14",2022-09-01
"DSCN8805","Playa Pelonas",NA,"9","2022",64.373,4,0,0,0,0,"94","94","6","Digitador_14",2022-09-01
"DSCN8806","Playa Pelonas",NA,"9","2022",160.86,5,0,0,0,0,"94","94","7","Digitador_14",2022-09-01
"DSCN9466","Playa Pelonas",NA,"10","2022",131.457,3,0,0,1,0,"91","91","1","Digitador_14",2022-10-01
"DSCN9467","Playa Pelonas",NA,"10","2022",73.828,3,0,0,0,0,"91","91","2","Digitador_14",2022-10-01
"DSCN9468","Playa Pelonas",NA,"10","2022",105.909,3,0,0,0,0,"91","91","3","Digitador_14",2022-10-01
"DSCN9469","Playa Pelonas",NA,"10","2022",136.912,3,0,0,0,0,"91","91","4","Digitador_14",2022-10-01
"DSCN9470","Playa Pelonas",NA,"10","2022",42.128,1,0,0,0,0,"91","91","5","Digitador_14",2022-10-01
"DSCN9471","Playa Pelonas",NA,"10","2022",84.036,5,0,0,0,0,"91","91","6","Digitador_14",2022-10-01
"DSCN9472","Playa Pelonas",NA,"10","2022",701.098,9,0,0,0,2,"91","91","7","Digitador_14",2022-10-01
"DSCN9433","Playa Pelonas",NA,"10","2022",473.112,7,0,0,0,0,"92","92","1","Digitador_14",2022-10-01
"DSCN9434","Playa Pelonas",NA,"10","2022",206.626,5,0,0,0,0,"92","92","2","Digitador_14",2022-10-01
"DSCN9435","Playa Pelonas",NA,"10","2022",270.608,6,0,0,0,0,"92","92","3","Digitador_14",2022-10-01
"DSCN9436","Playa Pelonas",NA,"10","2022",268.129,6,0,0,0,0,"92","92","4","Digitador_14",2022-10-01
"DSCN9437","Playa Pelonas",NA,"10","2022",384.93,6,0,0,0,0,"92","92","5","Digitador_14",2022-10-01
"DSCN9438","Playa Pelonas",NA,"10","2022",163.847,4,0,0,0,0,"92","92","6","Digitador_14",2022-10-01
"DSCN9439","Playa Pelonas",NA,"10","2022",1030.1,13,0,0,0,0,"92","92","7","Digitador_14",2022-10-01
"DSCN9458","Playa Pelonas",NA,"10","2022",168.578,6,0,0,1,0,"93","93","1","Digitador_14",2022-10-01
"DSCN9459","Playa Pelonas",NA,"10","2022",179.396,4,0,0,0,0,"93","93","2","Digitador_14",2022-10-01
"DSCN9460","Playa Pelonas",NA,"10","2022",229.511,5,0,0,0,0,"93","93","3","Digitador_14",2022-10-01
"DSCN9461","Playa Pelonas",NA,"10","2022",51.568,3,0,0,1,0,"93","93","4","Digitador_14",2022-10-01
"DSCN9462","Playa Pelonas",NA,"10","2022",129.841,7,1,0,2,0,"93","93","5","Digitador_14",2022-10-01
"DSCN9463","Playa Pelonas",NA,"10","2022",174.783,8,0,0,0,0,"93","93","6","Digitador_14",2022-10-01
"DSCN9464","Playa Pelonas",NA,"10","2022",904.979,22,0,0,1,0,"93","93","7","Digitador_14",2022-10-01
"DSCN9424","Playa Pelonas",NA,"10","2022",77.45,3,0,0,0,0,"94","94","1","Digitador_14",2022-10-01
"DSCN9425","Playa Pelonas",NA,"10","2022",111.177,4,0,0,1,0,"94","94","2","Digitador_14",2022-10-01
"DSCN9426","Playa Pelonas",NA,"10","2022",106.924,3,0,0,1,0,"94","94","3","Digitador_14",2022-10-01
"DSCN9427","Playa Pelonas",NA,"10","2022",78.469,3,0,0,0,0,"94","94","4","Digitador_14",2022-10-01
"DSCN9428","Playa Pelonas",NA,"10","2022",76.064,3,0,0,0,0,"94","94","5","Digitador_14",2022-10-01
"DSCN9429","Playa Pelonas",NA,"10","2022",61.347,4,0,0,0,0,"94","94","6","Digitador_14",2022-10-01
"DSCN9430","Playa Pelonas",NA,"10","2022",305.268,9,0,0,0,0,"94","94","7","Digitador_14",2022-10-01
"DSCN0293","Playa Pelonas",NA,"12","2022",107.521,3,0,0,2,0,"91","91","1","Digitador_14",2022-12-01
"DSCN0294","Playa Pelonas",NA,"12","2022",137.708,6,0,0,0,0,"91","91","2","Digitador_14",2022-12-01
"DSCN0295","Playa Pelonas",NA,"12","2022",142.894,4,0,0,0,0,"91","91","3","Digitador_14",2022-12-01
"DSCN0296","Playa Pelonas",NA,"12","2022",130.768,4,0,0,0,0,"91","91","4","Digitador_14",2022-12-01
"DSCN0297","Playa Pelonas",NA,"12","2022",112.122,5,0,0,0,0,"91","91","5","Digitador_14",2022-12-01
"DSCN0298","Playa Pelonas",NA,"12","2022",122.267,6,0,0,0,0,"91","91","6","Digitador_14",2022-12-01
"DSCN0299","Playa Pelonas",NA,"12","2022",1258.021,15,0,0,0,1,"91","91","7","Digitador_14",2022-12-01
"DSCN0268","Playa Pelonas",NA,"12","2022",559.606,7,0,0,0,0,"92","92","1","Digitador_14",2022-12-01
"DSCN0269","Playa Pelonas",NA,"12","2022",366.986,5,0,0,0,0,"92","92","2","Digitador_14",2022-12-01
"DSCN0270","Playa Pelonas",NA,"12","2022",380.927,8,0,0,0,0,"92","92","3","Digitador_14",2022-12-01
"DSCN0271","Playa Pelonas",NA,"12","2022",236.703,6,0,0,0,0,"92","92","4","Digitador_14",2022-12-01
"DSCN0272","Playa Pelonas",NA,"12","2022",442.579,10,0,0,0,0,"92","92","5","Digitador_14",2022-12-01
"DSCN0273","Playa Pelonas",NA,"12","2022",233.459,4,0,0,0,0,"92","92","6","Digitador_14",2022-12-01
"DSCN0274","Playa Pelonas",NA,"12","2022",1474.21,20,0,0,0,0,"92","92","7","Digitador_14",2022-12-01
"DSCN0285","Playa Pelonas",NA,"12","2022",169.629,7,0,0,0,0,"93","93","1","Digitador_14",2022-12-01
"DSCN0286","Playa Pelonas",NA,"12","2022",176.856,3,0,0,0,0,"93","93","2","Digitador_14",2022-12-01
"DSCN0287","Playa Pelonas",NA,"12","2022",282.439,4,0,0,0,0,"93","93","3","Digitador_14",2022-12-01
"DSCN0288","Playa Pelonas",NA,"12","2022",123.028,5,0,0,0,0,"93","93","4","Digitador_14",2022-12-01
"DSCN0289","Playa Pelonas",NA,"12","2022",173.288,7,0,0,1,0,"93","93","5","Digitador_14",2022-12-01
"DSCN0290","Playa Pelonas",NA,"12","2022",173.015,6,0,0,0,0,"93","93","6","Digitador_14",2022-12-01
"DSCN0291","Playa Pelonas",NA,"12","2022",808.849,19,0,0,0,1,"93","93","7","Digitador_14",2022-12-01
"DSCN0260","Playa Pelonas",NA,"12","2022",82.52,3,0,0,0,0,"94","94","1","Digitador_14",2022-12-01
"DSCN0261","Playa Pelonas",NA,"12","2022",51.168,2,0,0,2,0,"94","94","2","Digitador_14",2022-12-01
"DSCN0262","Playa Pelonas",NA,"12","2022",107.672,3,0,0,1,0,"94","94","3","Digitador_14",2022-12-01
"DSCN0263","Playa Pelonas",NA,"12","2022",89.701,3,0,0,2,0,"94","94","4","Digitador_14",2022-12-01
"DSCN0264","Playa Pelonas",NA,"12","2022",108.066,4,0,0,1,0,"94","94","5","Digitador_14",2022-12-01
"DSCN0265","Playa Pelonas",NA,"12","2022",74.758,4,0,0,0,0,"94","94","6","Digitador_14",2022-12-01
"DSCN0266","Playa Pelonas",NA,"12","2022",474.04,14,0,0,1,0,"94","94","7","Digitador_14",2022-12-01
"DSCN1109","Playa Pelonas",NA,"1","2023",163.44,3,0,0,0,0,"91","91","1","Digitador_14",2023-01-01
"DSCN1110","Playa Pelonas",NA,"1","2023",142.406,4,0,0,0,0,"91","91","2","Digitador_14",2023-01-01
"DSCN1111","Playa Pelonas",NA,"1","2023",271.947,5,0,0,0,0,"91","91","3","Digitador_14",2023-01-01
"DSCN1112","Playa Pelonas",NA,"1","2023",222.901,7,0,0,0,0,"91","91","4","Digitador_14",2023-01-01
"DSCN1113","Playa Pelonas",NA,"1","2023",240.332,7,0,0,0,0,"91","91","5","Digitador_14",2023-01-01
"DSCN1114","Playa Pelonas",NA,"1","2023",135.296,4,0,0,0,0,"91","91","6","Digitador_14",2023-01-01
"DSCN1115","Playa Pelonas",NA,"1","2023",321.931,7,0,0,0,0,"91","91","7","Digitador_14",2023-01-01
"DSCN1151","Playa Pelonas",NA,"1","2023",585.272,8,0,0,0,0,"92","92","1","Digitador_14",2023-01-01
"DSCN1152","Playa Pelonas",NA,"1","2023",731.591,7,0,0,0,0,"92","92","2","Digitador_14",2023-01-01
"DSCN1153","Playa Pelonas",NA,"1","2023",457.888,5,0,0,0,0,"92","92","3","Digitador_14",2023-01-01
"DSCN1154","Playa Pelonas",NA,"1","2023",382.596,6,0,0,0,0,"92","92","4","Digitador_14",2023-01-01
"DSCN1155","Playa Pelonas",NA,"1","2023",571.381,8,0,0,0,0,"92","92","5","Digitador_14",2023-01-01
"DSCN1156","Playa Pelonas",NA,"1","2023",475.511,7,0,0,0,0,"92","92","6","Digitador_14",2023-01-01
"DSCN1157","Playa Pelonas",NA,"1","2023",1625.973,17,0,0,0,0,"92","92","7","Digitador_14",2023-01-01
"DSCN1118","Playa Pelonas",NA,"1","2023",203.222,5,0,0,0,0,"93","93","1","Digitador_14",2023-01-01
"DSCN1119","Playa Pelonas",NA,"1","2023",348.108,7,0,0,0,0,"93","93","2","Digitador_14",2023-01-01
"DSCN1120","Playa Pelonas",NA,"1","2023",281.178,7,0,0,0,0,"93","93","3","Digitador_14",2023-01-01
"DSCN1121","Playa Pelonas",NA,"1","2023",321.011,7,0,0,0,0,"93","93","4","Digitador_14",2023-01-01
"DSCN1122","Playa Pelonas",NA,"1","2023",394.631,4,0,0,0,0,"93","93","5","Digitador_14",2023-01-01
"DSCN1123","Playa Pelonas",NA,"1","2023",244.496,3,0,0,0,0,"93","93","6","Digitador_14",2023-01-01
"DSCN1124","Playa Pelonas",NA,"1","2023",947.993,15,0,0,0,0,"93","93","7","Digitador_14",2023-01-01
"DSCN1142","Playa Pelonas",NA,"1","2023",200.447,3,0,0,0,0,"94","94","1","Digitador_14",2023-01-01
"DSCN1143","Playa Pelonas",NA,"1","2023",94.085,3,0,0,0,0,"94","94","2","Digitador_14",2023-01-01
"DSCN1144","Playa Pelonas",NA,"1","2023",151.104,4,0,0,0,0,"94","94","3","Digitador_14",2023-01-01
"DSCN1145","Playa Pelonas",NA,"1","2023",155.242,4,0,0,0,0,"94","94","4","Digitador_14",2023-01-01
"DSCN1146","Playa Pelonas",NA,"1","2023",135.667,2,0,0,0,0,"94","94","5","Digitador_14",2023-01-01
"DSCN1147","Playa Pelonas",NA,"1","2023",124.08,3,0,0,0,0,"94","94","6","Digitador_14",2023-01-01
"DSCN1148","Playa Pelonas",NA,"1","2023",420.78,12,0,0,0,0,"94","94","7","Digitador_14",2023-01-01
"DSCN1733","Playa Pelonas",NA,"2","2023",175.654,3,0,0,0,0,"91","91","1","Digitador_14",2023-02-01
"DSCN1734","Playa Pelonas",NA,"2","2023",151.755,3,0,0,0,2,"91","91","2","Digitador_14",2023-02-01
"DSCN1735","Playa Pelonas",NA,"2","2023",177.938,3,0,0,0,0,"91","91","3","Digitador_14",2023-02-01
"DSCN1736","Playa Pelonas",NA,"2","2023",287.011,6,0,0,0,0,"91","91","4","Digitador_14",2023-02-01
"DSCN1737","Playa Pelonas",NA,"2","2023",226.777,4,0,0,0,0,"91","91","5","Digitador_14",2023-02-01
"DSCN1738","Playa Pelonas",NA,"2","2023",148.254,5,0,0,0,0,"91","91","6","Digitador_14",2023-02-01
"DSCN1739","Playa Pelonas",NA,"2","2023",1239.182,10,0,0,0,1,"91","91","7","Digitador_14",2023-02-01
"DSCN1757","Playa Pelonas",NA,"2","2023",586.355,6,0,0,0,0,"92","92","1","Digitador_14",2023-02-01
"DSCN1758","Playa Pelonas",NA,"2","2023",521.637,6,0,0,0,0,"92","92","2","Digitador_14",2023-02-01
"DSCN1759","Playa Pelonas",NA,"2","2023",671.131,8,0,0,0,1,"92","92","3","Digitador_14",2023-02-01
"DSCN1760","Playa Pelonas",NA,"2","2023",452.485,6,0,0,0,0,"92","92","4","Digitador_14",2023-02-01
"DSCN1761","Playa Pelonas",NA,"2","2023",721.316,8,0,0,0,1,"92","92","5","Digitador_14",2023-02-01
"DSCN1762","Playa Pelonas",NA,"2","2023",560.254,3,0,0,0,0,"92","92","6","Digitador_14",2023-02-01
"DSCN1763","Playa Pelonas",NA,"2","2023",1370.075,11,0,0,0,2,"92","92","7","Digitador_14",2023-02-01
"DSCN1741","Playa Pelonas",NA,"2","2023",245.349,5,0,0,1,1,"93","93","1","Digitador_14",2023-02-01
"DSCN1742","Playa Pelonas",NA,"2","2023",320.761,7,0,0,1,0,"93","93","2","Digitador_14",2023-02-01
"DSCN1743","Playa Pelonas",NA,"2","2023",224.586,7,0,0,1,0,"93","93","3","Digitador_14",2023-02-01
"DSCN1744","Playa Pelonas",NA,"2","2023",279.714,6,0,0,0,0,"93","93","4","Digitador_14",2023-02-01
"DSCN1745","Playa Pelonas",NA,"2","2023",375.172,5,0,0,0,1,"93","93","5","Digitador_14",2023-02-01
"DSCN1746","Playa Pelonas",NA,"2","2023",299.89,3,0,0,0,0,"93","93","6","Digitador_14",2023-02-01
"DSCN1747","Playa Pelonas",NA,"2","2023",1195.271,13,0,0,0,0,"93","93","7","Digitador_14",2023-02-01
"DSCN1765","Playa Pelonas",NA,"2","2023",126.474,2,0,0,0,0,"94","94","1","Digitador_14",2023-02-01
"DSCN1766","Playa Pelonas",NA,"2","2023",109.898,3,0,0,0,0,"94","94","2","Digitador_14",2023-02-01
"DSCN1767","Playa Pelonas",NA,"2","2023",193.19,4,0,0,0,0,"94","94","3","Digitador_14",2023-02-01
"DSCN1768","Playa Pelonas",NA,"2","2023",187.554,3,0,0,0,0,"94","94","4","Digitador_14",2023-02-01
"DSCN1769","Playa Pelonas",NA,"2","2023",28.726,1,0,0,0,0,"94","94","5","Digitador_14",2023-02-01
"DSCN1770","Playa Pelonas",NA,"2","2023",125.414,4,0,0,1,0,"94","94","6","Digitador_14",2023-02-01
"DSCN1771","Playa Pelonas",NA,"2","2023",719.152,14,0,0,0,1,"94","94","7","Digitador_14",2023-02-01
"DSCN2417","Playa Pelonas",NA,"3","2023",237.903,3,0,1,0,0,"91","91","1","Digitador_14",2023-03-01
"DSCN2418","Playa Pelonas",NA,"3","2023",255.925,5,0,0,1,0,"91","91","2","Digitador_14",2023-03-01
"DSCN2419","Playa Pelonas",NA,"3","2023",176.184,3,0,0,0,0,"91","91","3","Digitador_14",2023-03-01
"DSCN2420","Playa Pelonas",NA,"3","2023",240.486,5,0,0,0,1,"91","91","4","Digitador_14",2023-03-01
"DSCN2421","Playa Pelonas",NA,"3","2023",445.555,5,0,0,0,0,"91","91","5","Digitador_14",2023-03-01
"DSCN2422","Playa Pelonas",NA,"3","2023",232.735,4,0,0,0,0,"91","91","6","Digitador_14",2023-03-01
"DSCN2423","Playa Pelonas",NA,"3","2023",1552.859,8,0,0,0,1,"91","91","7","Digitador_14",2023-03-01
"DSCN2433","Playa Pelonas",NA,"3","2023",734.699,8,0,0,0,0,"92","92","1","Digitador_14",2023-03-01
"DSCN2434","Playa Pelonas",NA,"3","2023",779.976,8,0,0,0,0,"92","92","2","Digitador_14",2023-03-01
"DSCN2435","Playa Pelonas",NA,"3","2023",668.901,5,0,0,0,0,"92","92","3","Digitador_14",2023-03-01
"DSCN2436","Playa Pelonas",NA,"3","2023",426.477,7,0,0,0,0,"92","92","4","Digitador_14",2023-03-01
